timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-1,-248,-15,58,11,-12
5,-7,-250,-20,59,10,-13
10,-5,-247,-16,57,12,-10
15,-8,-250,-18,55,12,-12
20,-5,-248,-18,51,14,-12
25,-4,-250,-20,51,13,-13
30,-5,-248,-17,49,14,-9
35,-4,-249,-15,48,15,-10
40,-4,-249,-17,49,15,-11
45,-7,-250,-15,50,15,-11
50,-2,-251,-13,52,15,-11
55,-7,-248,-18,53,14,-13
60,-2,-249,-11,53,13,-15
65,-3,-247,-15,53,10,-12
70,-6,-249,-12,52,10,-13
75,-6,-244,-17,51,10,-14
80,-6,-246,-17,51,10,-13
85,-4,-248,-14,50,10,-14
90,-5,-250,-15,51,10,-14
95,-7,-247,-17,50,10,-13
100,-1,-250,-15,48,10,-12
105,-5,-248,-15,46,11,-12
110,-3,-249,-17,43,11,-14
115,-7,-251,-15,40,11,-14
120,-2,-252,-16,40,11,-15
125,-3,-249,-14,43,10,-16
130,-9,-254,-11,48,9,-14
135,-3,-250,-21,54,10,-13
140,-4,-247,-19,59,10,-12
145,-4,-249,-20,64,10,-13
150,-4,-247,-20,67,11,-12
155,-6,-247,-18,70,11,-12
160,-4,-245,-21,71,12,-11
165,-8,-245,-19,70,11,-12
170,-2,-248,-16,70,12,-11
175,-4,-249,-17,68,11,-11
180,-3,-248,-11,65,11,-9
185,-4,-249,-13,63,9,-10
190,-5,-246,-12,61,10,-9
195,-7,-248,-13,58,10,-9
200,-4,-246,-17,57,11,-10
205,-7,-246,-15,56,12,-9
210,-1,-247,-14,56,13,-9
215,-2,-253,-16,58,14,-10
220,-5,-248,-16,60,14,-10
225,-6,-251,-18,61,15,-9
230,-5,-252,-16,61,15,-9
235,-1,-248,-20,62,16,-12
240,-4,-248,-19,61,15,-14
245,-2,-248,-20,61,14,-12
250,-6,-246,-18,60,12,-13
255,-3,-247,-17,59,12,-13
260,-5,-246,-17,59,12,-12
265,-3,-247,-14,57,11,-12
270,-3,-248,-17,57,10,-10
275,-8,-243,-17,57,10,-11
280,-5,-248,-15,57,10,-10
285,-7,-249,-19,56,10,-8
290,-4,-242,-15,55,9,-9
295,-3,-248,-16,55,9,-10
300,-5,-247,-17,54,9,-8
305,-4,-247,-16,53,10,-10
310,-4,-248,-15,52,10,-13
315,-2,-249,-18,53,11,-12
320,-4,-252,-23,53,10,-13
325,-6,-247,-18,54,11,-13
330,-8,-246,-17,54,9,-16
335,-2,-251,-15,55,11,-17
340,-7,-251,-20,56,10,-16
345,-5,-248,-22,56,11,-16
350,-5,-248,-15,57,10,-15
355,-7,-247,-17,58,11,-14
360,-4,-248,-13,58,10,-12
365,-2,-248,-14,58,10,-10
370,-5,-246,-12,58,11,-10
375,-3,-248,-16,57,11,-9
380,-3,-250,-15,56,11,-9
385,-9,-245,-16,54,12,-8
390,-1,-247,-14,53,10,-9
395,-6,-250,-15,52,10,-10
400,-9,-246,-15,53,11,-11
405,-5,-248,-16,53,11,-11
410,-6,-246,-15,52,10,-12
415,-5,-242,-13,51,10,-12
420,-4,-245,-17,53,9,-13
425,-4,-249,-14,53,9,-12
430,-7,-247,-15,53,10,-13
435,-4,-246,-16,53,10,-13
440,-5,-247,-17,52,10,-13
445,-4,-248,-17,53,9,-14
450,-3,-245,-19,52,10,-12
455,-4,-247,-14,52,11,-13
460,-3,-249,-17,52,11,-12
465,-4,-249,-17,52,11,-11
470,-3,-249,-16,52,10,-11
475,-5,-248,-16,52,9,-10
480,-4,-248,-19,52,10,-9
485,-1,-250,-14,52,10,-8
490,-2,-249,-17,53,11,-10
495,-3,-250,-14,54,11,-9
500,-8,-248,-13,54,12,-10
505,-2,-250,-14,55,13,-10
510,-2,-249,-13,55,12,-10
515,-2,-248,-14,54,13,-10
520,-5,-248,-17,55,13,-11
525,-5,-249,-16,55,12,-11
530,-3,-248,-14,56,12,-14
535,-3,-249,-15,56,13,-12
540,-5,-250,-15,55,12,-12
545,-5,-249,-16,55,12,-11
550,-3,-245,-17,54,11,-11
555,-2,-248,-19,54,11,-10
560,-4,-250,-15,53,10,-11
565,-4,-247,-13,50,10,-13
570,-3,-246,-20,50,11,-13
575,-7,-248,-15,49,12,-10
580,-8,-248,-15,50,12,-11
585,-5,-247,-17,50,11,-13
590,-5,-249,-17,52,11,-12
595,-7,-249,-17,53,11,-12
600,-3,-248,-15,55,10,-13
605,-5,-250,-12,55,12,-11
610,-5,-252,-14,54,12,-12
615,-6,-247,-17,55,11,-11
620,-5,-249,-17,54,11,-11
625,-6,-246,-18,52,10,-11
630,-3,-246,-18,52,11,-12
635,-1,-249,-13,51,13,-11
640,-5,-248,-15,50,12,-11
645,-3,-248,-15,50,11,-12
650,-4,-246,-13,50,11,-12
655,1,-251,-17,50,10,-10
660,-8,-250,-14,49,9,-9
665,-7,-246,-14,50,8,-10
670,-7,-246,-14,48,9,-11
675,-5,-249,-18,49,9,-11
680,-1,-250,-19,49,10,-11
685,-8,-249,-13,50,8,-12
690,-7,-249,-19,49,10,-11
695,-4,-249,-17,49,10,-11
700,-3,-250,-14,48,10,-10
705,-4,-245,-15,48,11,-9
710,-3,-246,-18,49,10,-12
715,-9,-247,-18,48,11,-12
