timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-14,-207,-140,546,-207,28
5,-11,-199,-141,548,-202,23
10,0,-192,-136,540,-197,20
15,-2,-193,-131,521,-190,21
20,3,-193,-129,490,-187,25
25,2,-188,-121,448,-190,30
30,6,-193,-117,396,-200,37
35,7,-199,-115,343,-215,43
40,4,-198,-115,295,-232,49
45,6,-194,-117,254,-249,57
50,1,-188,-121,222,-258,62
55,1,-188,-123,198,-262,72
60,1,-187,-123,190,-261,83
65,1,-184,-125,187,-256,97
70,3,-183,-131,188,-245,109
75,3,-186,-127,185,-233,119
80,13,-190,-123,174,-222,122
85,15,-189,-123,158,-212,119
90,20,-192,-122,133,-202,110
95,27,-193,-117,102,-191,97
100,30,-200,-119,74,-179,81
105,33,-203,-122,52,-165,64
110,32,-208,-113,40,-151,47
115,29,-207,-117,39,-134,33
120,36,-209,-113,51,-117,25
125,29,-213,-111,70,-99,19
130,31,-216,-104,94,-81,18
135,30,-213,-108,121,-63,21
140,25,-211,-104,145,-44,28
145,24,-212,-104,168,-23,36
150,24,-212,-104,187,0,49
155,23,-209,-104,204,19,60
160,22,-207,-109,219,36,74
165,25,-206,-110,233,45,86
170,21,-201,-106,247,49,93
175,19,-206,-105,262,49,101
180,17,-198,-107,277,46,107
185,16,-201,-100,292,41,110
190,15,-199,-105,306,36,113
195,15,-197,-99,317,31,114
200,13,-194,-103,324,24,117
205,11,-193,-95,326,16,119
210,14,-192,-99,322,6,120
215,9,-192,-99,307,-7,119
220,7,-191,-101,285,-23,117
225,4,-193,-106,255,-41,114
230,1,-192,-106,218,-58,112
235,0,-195,-103,182,-75,108
240,-7,-199,-110,148,-92,104
245,-13,-197,-108,118,-105,99
250,-13,-204,-110,100,-116,95
255,-18,-208,-111,85,-124,88
260,-21,-207,-109,76,-130,81
265,-22,-210,-114,69,-135,75
270,-26,-211,-113,62,-141,70
275,-28,-213,-114,56,-146,63
280,-29,-218,-115,50,-152,54
285,-31,-219,-115,49,-160,47
290,-32,-217,-115,49,-167,38
295,-34,-215,-117,52,-177,31
300,-33,-220,-119,60,-187,24
305,-30,-223,-114,67,-198,17
310,-25,-222,-116,73,-209,11
315,-22,-220,-116,79,-220,5
320,-17,-220,-112,83,-230,-1
325,-18,-222,-118,81,-239,-7
330,-17,-219,-111,75,-247,-12
335,-13,-222,-118,67,-248,-13
340,-13,-222,-110,58,-247,-18
345,-11,-222,-111,47,-246,-16
350,-15,-223,-112,36,-243,-13
355,-10,-223,-120,19,-242,-10
360,-11,-220,-121,0,-243,-4
365,-14,-221,-120,-18,-244,0
