timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-15,-252,13,-28,48,-2
5,-14,-255,12,-21,48,-4
10,-16,-253,11,-14,47,-4
15,-14,-254,11,-8,46,-5
20,-15,-253,12,-3,45,-6
25,-19,-261,4,-2,45,-2
30,-16,-256,9,-2,45,-3
35,-12,-257,12,-4,45,0
40,-15,-253,12,-7,48,2
45,-12,-257,10,-9,50,3
50,-11,-254,15,-11,51,5
55,-13,-254,11,-14,53,8
60,-13,-257,9,-14,53,10
65,-13,-258,12,-13,54,11
70,-12,-254,11,-9,54,10
75,-15,-256,14,-5,54,12
80,-11,-254,13,-1,54,12
85,-13,-254,10,2,53,13
90,-20,-263,20,5,54,12
95,-12,-258,11,8,54,13
100,-12,-257,12,10,54,14
105,-16,-258,10,10,55,16
110,-14,-257,16,10,56,17
115,-12,-258,13,9,59,18
120,-15,-258,10,9,61,21
125,-14,-255,9,9,60,21
130,-16,-257,12,7,62,20
135,-16,-256,9,8,64,18
140,-15,-255,11,9,64,18
145,-15,-254,9,10,65,18
150,-16,-253,10,11,66,18
155,-14,-255,10,11,65,19
160,-15,-254,10,12,64,18
165,-14,-255,14,11,66,18
170,-13,-255,13,8,67,17
175,-15,-255,10,6,65,16
180,-16,-257,12,8,65,14
185,-19,-254,10,10,65,13
190,-16,-254,11,15,65,12
195,-13,-256,14,20,64,11
200,-14,-258,13,23,65,12
205,-14,-257,12,26,65,10
210,-16,-253,11,24,67,11
215,-14,-258,10,20,70,11
220,-14,-254,12,12,69,10
225,-11,-257,10,5,69,8
230,-16,-254,11,-2,68,6
235,-14,-253,15,-5,66,6
240,-13,-257,11,-7,66,3
245,-16,-255,13,-5,65,0
250,-17,-251,14,-2,66,1
255,-16,-256,18,5,67,1
260,-16,-255,16,13,70,0
265,-16,-255,16,23,69,1
270,-14,-255,14,31,70,0
275,-17,-257,16,37,71,0
280,-18,-259,11,40,70,0
285,-16,-255,17,41,70,1
290,-16,-254,16,38,72,0
295,-15,-258,15,32,73,0
300,-18,-254,16,28,73,2
305,-16,-257,14,22,75,2
310,-17,-255,17,18,76,3
315,-19,-254,16,17,77,6
320,-17,-253,16,19,78,8
325,-16,-250,12,20,77,7
330,-20,-251,12,23,76,7
335,-17,-253,12,27,74,7
340,-17,-257,15,30,75,4
345,-19,-252,17,35,74,4
350,-18,-253,15,40,72,4
355,-18,-255,18,41,72,1
360,-17,-255,18,41,71,1
365,-15,-256,23,38,72,0
370,-18,-255,14,36,70,1
375,-16,-256,16,36,68,0
380,-15,-258,20,35,64,1
385,-15,-256,17,33,64,2
390,-15,-256,18,31,63,3
395,-15,-257,16,27,62,3
400,-15,-253,16,27,62,5
405,-17,-255,16,27,61,4
410,-18,-254,16,28,61,4
415,-17,-252,19,29,59,5
420,-17,-251,18,29,59,4
425,-13,-253,18,30,55,4
430,-14,-252,17,28,56,5
435,-16,-253,13,25,55,5
440,-17,-252,17,20,53,7
445,-17,-249,18,16,53,8
450,-18,-252,17,12,53,8
455,-15,-246,18,10,54,8
460,-17,-253,23,8,53,10
465,-14,-254,13,7,54,11
470,-16,-253,17,7,55,10
475,-16,-255,17,8,54,9
480,-12,-257,15,11,54,9
485,-14,-255,16,13,54,9
490,-14,-256,14,14,55,8
495,-12,-258,14,15,56,7
500,-15,-257,15,14,57,7
505,-13,-256,17,12,57,7
510,-16,-253,17,12,60,7
515,-13,-257,15,10,61,8
520,-15,-257,16,8,57,6
525,-14,-255,15,8,57,5
530,-14,-257,14,10,60,5
535,-16,-255,15,12,62,4
540,-16,-252,17,11,64,2
545,-15,-254,18,9,66,4
550,-14,-253,16,8,69,4
555,-16,-254,14,7,70,4
560,-15,-253,18,6,71,4
565,-16,-252,17,5,72,3
570,-14,-254,19,4,70,5
575,-17,-255,16,4,68,5
580,-17,-256,17,5,67,5
585,-18,-257,16,7,65,5
590,-17,-253,18,9,65,5
595,-17,-252,16,9,65,4
600,-18,-253,14,8,64,2
605,-18,-258,16,8,65,1
610,-18,-252,20,7,66,0
615,-17,-252,21,3,68,1
620,-17,-252,17,-2,67,2
625,-16,-251,17,-9,67,2
630,-17,-252,19,-17,67,3
635,-13,-253,19,-23,66,4
640,-17,-251,16,-28,64,5
645,-15,-251,21,-26,64,5
650,-15,-254,19,-19,66,5
655,-17,-252,22,-12,66,4
660,-12,-256,21,-4,65,3
665,-14,-256,17,1,64,0
670,-14,-256,21,7,64,0
675,-13,-257,19,8,63,1
680,-15,-255,20,10,62,0
685,-17,-257,17,9,62,1
690,-13,-257,21,7,61,2
695,-16,-255,21,3,60,3
700,-16,-253,16,0,58,4
705,-15,-253,18,-1,59,4
710,-12,-254,17,0,59,3
715,-16,-252,19,5,61,3
720,-17,-251,20,9,62,3
725,-15,-253,20,14,64,3
730,-16,-254,17,20,64,2
735,-18,-254,21,24,64,1
740,-18,-251,18,25,66,0
745,-17,-254,20,27,64,3
750,-16,-253,17,26,63,4
755,-18,-253,19,25,62,5
760,-18,-255,17,22,59,4
765,-16,-255,15,21,57,5
770,-18,-257,18,19,57,6
775,-16,-253,21,18,59,7
780,-18,-258,19,19,60,8
785,-17,-257,18,22,60,9
790,-16,-254,18,23,63,9
795,-17,-257,22,24,65,11
800,-17,-255,22,23,67,10
805,-17,-255,17,22,69,12
810,-17,-254,21,21,70,11
815,-20,-253,17,19,72,13
820,-13,-257,17,19,72,12
825,-20,-253,20,19,73,13
830,-17,-254,19,19,73,12
835,-20,-250,17,20,73,11
840,-22,-255,18,20,72,13
845,-20,-254,17,18,72,12
850,-18,-250,16,16,72,11
855,-18,-253,19,16,73,9
860,-21,-254,20,13,71,6
865,-17,-255,20,13,71,5
870,-17,-257,18,14,69,4
875,-18,-254,20,13,70,3
880,-15,-255,23,11,69,2
885,-18,-254,20,11,69,1
