timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-8,-253,4,5,75,-3
5,-6,-260,4,4,77,-1
10,-3,-258,-1,2,77,0
15,-9,-256,2,2,77,0
20,-10,-257,4,2,77,0
25,-6,-256,2,2,77,0
30,-8,-256,1,5,75,1
35,-9,-258,5,7,74,1
40,-8,-258,5,10,74,0
45,-6,-256,2,13,73,-1
50,-11,-253,1,13,73,-1
55,-7,-255,-1,13,73,-2
60,-5,-255,0,13,72,-1
65,-7,-254,6,12,71,-1
70,-6,-256,4,9,71,-2
75,-8,-257,2,7,70,0
80,-8,-258,2,5,71,1
85,-3,-255,1,5,70,2
90,-8,-255,0,6,70,0
95,-8,-257,3,8,68,1
100,-6,-256,1,10,68,0
105,-9,-256,5,12,66,-1
110,-8,-258,0,15,66,-1
115,-5,-258,5,15,65,-1
120,-5,-256,-1,14,66,-2
125,-3,-255,1,12,66,-1
130,-7,-255,5,12,68,0
135,-9,-256,6,12,69,0
140,-8,-254,1,10,70,0
145,-8,-256,5,8,71,-1
150,-6,-255,2,5,72,-1
155,-7,-255,1,2,72,-1
160,-8,-256,5,0,71,-1
165,-9,-257,1,1,70,1
170,-10,-258,4,4,72,-1
175,-12,-256,1,10,70,-1
180,-9,-256,4,16,68,-3
185,-11,-256,4,21,69,-4
190,-9,-257,2,24,68,-4
195,-9,-253,2,27,65,-4
200,-9,-255,9,27,64,-2
205,-5,-255,2,26,66,-3
210,-9,-255,1,22,67,-3
215,-6,-255,4,18,67,-2
220,-8,-256,5,13,68,-1
225,-8,-254,5,11,69,-3
230,-6,-256,0,9,69,-3
235,-5,-251,7,11,68,-1
240,-7,-256,4,13,68,-3
245,-5,-256,7,18,70,-1
250,-11,-256,6,21,69,0
255,-8,-256,6,24,69,-2
260,-10,-253,4,24,68,-2
265,-6,-258,8,22,69,-2
270,-5,-256,6,20,69,0
275,-5,-258,3,18,70,-1
280,-7,-258,1,16,71,-1
285,-6,-254,5,15,72,0
290,-10,-257,4,14,72,1
295,-6,-259,1,14,74,0
300,-9,-256,1,16,73,-2
305,-7,-256,2,17,74,-1
310,-5,-257,3,19,73,-1
315,-7,-258,7,21,75,-3
320,-6,-254,5,23,76,-3
325,-8,-256,6,23,76,-3
330,-7,-255,7,21,77,-4
335,-5,-257,5,19,77,-4
340,-4,-256,5,16,78,-5
345,-10,-256,5,13,78,-2
350,-8,-256,0,10,77,-2
355,-9,-256,3,9,79,-2
360,-4,-255,4,8,77,-1
365,-8,-256,4,10,79,-1
370,-9,-254,5,11,79,-1
375,-9,-256,4,13,79,-1
380,-7,-257,3,14,79,-1
385,-10,-255,5,14,78,0
390,-8,-258,8,14,78,0
395,-11,-256,4,12,78,1
400,-8,-253,5,9,78,0
405,-8,-253,9,7,77,1
410,-6,-255,4,3,77,0
415,-6,-254,2,0,77,2
420,-9,-255,5,-3,78,2
425,-7,-255,8,-4,77,1
430,-9,-255,4,-5,77,2
435,-7,-256,7,-7,77,0
440,-8,-254,7,-8,76,-1
445,-10,-256,5,-8,78,0
450,-5,-256,9,-6,77,-1
455,-10,-257,9,-4,79,0
460,-10,-258,7,-2,78,0
465,-9,-254,6,0,79,2
470,-6,-255,8,1,79,1
475,-7,-257,9,0,79,1
480,-8,-254,5,-3,78,2
485,-7,-257,5,-8,75,2
490,-11,-255,7,-14,72,-1
495,-12,-253,9,-20,70,-2
500,-8,-258,6,-27,70,-1
505,-11,-253,6,-31,69,-2
510,-8,-259,4,-33,72,-4
515,-9,-256,5,-33,74,-2
520,-10,-253,7,-34,78,-1
525,-10,-257,4,-32,78,1
530,-11,-257,9,-31,77,1
535,-7,-261,6,-30,78,0
540,-8,-257,8,-31,78,0
545,-8,-256,8,-34,77,0
550,-7,-259,3,-37,76,2
555,-11,-256,6,-42,76,4
560,-7,-256,5,-44,74,5
565,-7,-254,3,-44,74,4
570,-6,-256,4,-39,74,4
575,-7,-252,4,-34,71,2
580,-10,-255,4,-27,68,0
585,-8,-253,4,-21,66,0
590,-9,-257,7,-19,63,-2
595,-11,-254,5,-20,61,-2
600,-11,-255,4,-23,63,-2
605,-12,-255,7,-25,64,-3
610,-9,-256,6,-24,65,-3
615,-11,-257,3,-24,68,-2
620,-10,-255,9,-25,68,-2
625,-11,-256,7,-27,68,-1
630,-8,-257,4,-30,68,0
635,-9,-255,9,-33,68,2
640,-7,-253,8,-36,67,0
645,-8,-254,8,-37,67,1
650,-9,-256,8,-37,66,1
655,-3,-255,5,-36,64,0
660,-11,-255,7,-35,63,2
665,-6,-256,4,-34,61,2
670,-6,-257,3,-34,61,2
675,-11,-259,6,-34,61,1
680,-10,-256,3,-35,61,2
685,-8,-258,4,-37,60,4
690,-12,-255,4,-39,62,2
695,-8,-258,3,-38,64,5
700,-10,-254,2,-38,63,4
705,-7,-257,2,-35,63,3
710,-8,-257,3,-34,62,3
715,-11,-258,2,-33,62,2
720,-13,-254,4,-32,63,2
725,-9,-257,5,-32,62,2
730,-6,-253,13,-30,59,2
735,-8,-256,5,-32,58,1
740,-8,-260,8,-32,60,0
745,-12,-257,2,-35,59,3
750,-8,-256,4,-35,59,1
755,-6,-258,4,-36,59,1
760,-10,-253,7,-37,58,3
765,-9,-254,5,-39,59,5
770,-8,-254,5,-41,57,6
775,-6,-257,6,-43,57,6
780,-7,-259,4,-45,54,6
785,-10,-254,5,-46,54,4
790,-11,-254,3,-46,54,4
795,-10,-253,3,-48,54,4
800,-7,-257,3,-51,54,4
805,-9,-257,3,-51,54,5
810,-9,-253,3,-54,53,6
815,-5,-257,4,-59,54,3
820,-2,-259,4,-64,54,4
825,-8,-254,3,-68,55,2
830,-9,-252,0,-72,55,3
835,-7,-254,3,-74,54,1
840,-9,-255,1,-77,55,0
845,-10,-254,4,-79,53,-1
850,-7,-258,2,-80,52,-1
855,-8,-254,1,-82,50,-1
860,-9,-254,-1,-83,50,-1
865,-7,-254,1,-82,52,-1
870,-8,-253,3,-82,53,1
875,-9,-254,2,-83,56,1
880,-10,-256,3,-83,57,0
885,-4,-256,1,-85,57,0
890,-9,-255,3,-88,59,2
895,-6,-256,-1,-89,60,0
900,-9,-259,0,-90,61,-2
905,-10,-257,2,-88,62,-2
910,-10,-260,1,-84,64,-2
915,-9,-259,2,-79,65,-4
920,-7,-257,-1,-73,65,-6
925,-8,-257,3,-66,66,-6
930,-9,-258,-1,-58,66,-6
935,-8,-255,5,-52,66,-6
940,-8,-256,5,-47,66,-6
945,-6,-257,0,-45,64,-6
950,-7,-256,2,-44,62,-6
955,-10,-254,3,-43,63,-5
960,-8,-256,0,-42,61,-7
965,-6,-257,-2,-43,60,-5
970,-6,-259,-1,-45,61,-4
975,-10,-258,2,-46,62,-3
980,-6,-257,3,-46,63,-3
985,-9,-256,0,-49,65,-2
990,-9,-256,2,-50,64,-1
995,-7,-256,0,-51,65,1
1000,-10,-257,-2,-50,67,1
1005,-6,-261,3,-50,67,1
1010,-7,-257,-3,-48,69,0
1015,-9,-255,1,-45,68,1
1020,-8,-257,1,-42,70,2
1025,-6,-255,-1,-41,69,0
1030,-8,-253,-2,-39,69,0
1035,-7,-258,0,-39,68,0
1040,-8,-253,1,-40,69,0
1045,-10,-257,1,-40,67,0
1050,-10,-256,0,-40,67,1
1055,-15,-254,-9,-40,69,-1
1060,-9,-256,0,-40,70,-1
1065,-8,-257,-1,-39,72,-3
1070,-9,-259,-4,-38,73,-2
1075,-6,-257,-2,-37,73,-2
1080,-8,-255,0,-36,73,-4
1085,-8,-254,-1,-35,73,-3
1090,-10,-254,1,-35,73,-2
1095,-6,-257,0,-36,74,-2
1100,-8,-256,3,-36,74,-3
1105,-6,-255,0,-39,73,-3
1110,-7,-254,-3,-41,74,-2
1115,-9,-257,-2,-42,73,-2
1120,-8,-259,2,-44,73,0
1125,-5,-255,-1,-45,73,0
1130,-8,-257,-5,-45,72,-1
1135,-12,-256,2,-46,72,-1
1140,-10,-254,-1,-46,73,-1
1145,-9,-257,-1,-45,73,-2
1150,-4,-261,-1,-42,74,-4
1155,-9,-254,-1,-41,75,-5
1160,-8,-257,1,-39,75,-3
1165,-14,-256,-4,-35,76,-4
1170,-8,-258,-6,-25,80,-3
1175,-6,-254,-4,-25,81,-1
1180,-6,-256,1,-29,78,-4
1185,-6,-255,-2,-30,75,-3
1190,-8,-256,-1,-31,72,-3
1195,-9,-254,3,-31,70,-4
1200,-7,-254,-1,-32,68,-5
