timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,10,-233,-82,-11,6,-8
5,12,-235,-81,-11,9,-5
10,9,-236,-85,-12,8,-10
15,13,-230,-79,-15,7,-10
20,13,-232,-81,-17,7,-12
25,16,-232,-81,-18,7,-12
30,10,-233,-81,-21,6,-12
35,11,-228,-83,-23,7,-12
40,10,-234,-84,-25,7,-12
45,11,-233,-83,-25,7,-12
50,14,-235,-78,-24,7,-13
55,12,-234,-81,-21,6,-13
60,9,-233,-80,-20,5,-12
65,10,-233,-85,-20,6,-12
70,16,-237,-81,-24,5,-12
75,9,-230,-84,-28,4,-10
80,6,-237,-91,-30,4,-5
85,11,-233,-82,-27,5,-3
90,14,-236,-85,-25,6,-6
95,20,-238,-84,-21,7,-4
100,12,-238,-86,-22,8,9
105,10,-231,-84,-16,7,-2
110,14,-235,-89,-12,4,-6
115,10,-233,-85,-6,4,-9
120,15,-236,-83,-3,2,-11
125,12,-231,-83,0,3,-12
130,11,-234,-71,-2,3,-12
135,9,-234,-82,-4,4,-11
140,11,-232,-83,-9,4,-10
145,12,-232,-80,-11,5,-9
150,14,-234,-88,-16,6,-8
155,11,-232,-85,-18,8,-12
160,12,-232,-89,-21,9,-10
165,9,-232,-80,-22,9,-8
170,9,-233,-87,-21,9,-7
175,13,-235,-82,-16,8,-5
180,10,-232,-85,-11,7,-7
185,12,-234,-82,-5,7,-6
190,15,-232,-86,-1,6,-6
195,11,-231,-88,1,4,-8
200,14,-233,-86,3,4,-6
205,12,-233,-84,6,4,-6
210,13,-233,-81,8,3,-7
215,13,-233,-84,9,3,-6
220,14,-234,-83,10,4,-6
225,10,-233,-88,10,4,-9
230,11,-235,-86,8,4,-9
235,10,-236,-83,8,4,-4
240,12,-239,-87,8,6,-7
245,14,-231,-89,8,6,-8
250,15,-235,-86,9,7,-8
255,11,-234,-87,10,7,-6
260,13,-234,-85,11,6,-7
265,10,-234,-88,12,6,-8
270,12,-234,-87,13,5,-7
275,11,-234,-90,16,6,-9
280,13,-232,-87,18,7,-9
285,12,-237,-86,23,8,-8
290,10,-230,-86,27,6,-7
295,7,-228,-90,30,8,-9
300,8,-235,-85,32,10,-10
305,13,-233,-89,34,11,-13
310,11,-230,-89,35,12,-12
315,10,-233,-86,36,14,-10
320,12,-236,-91,39,14,-8
325,11,-233,-92,44,14,-7
330,9,-231,-89,49,13,-9
335,10,-232,-90,51,13,-8
340,13,-233,-87,55,12,-9
345,9,-230,-87,57,11,-10
350,9,-228,-90,59,9,-9
355,12,-234,-88,59,8,-9
360,9,-232,-86,59,8,-8
365,12,-235,-87,58,7,-10
