timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,12,-38,241,-117,42,4
5,10,-38,238,-113,43,5
10,13,-37,240,-112,43,5
15,9,-39,237,-111,45,6
20,10,-38,239,-110,46,4
25,13,-38,241,-110,49,5
30,14,-42,242,-112,48,2
35,12,-39,238,-113,50,4
40,13,-39,240,-112,51,2
45,14,-40,239,-115,49,5
50,11,-38,240,-114,49,2
55,11,-39,237,-114,51,4
60,10,-38,241,-111,53,1
65,12,-40,244,-111,53,3
70,11,-39,239,-111,54,2
75,12,-39,238,-111,56,4
80,12,-42,242,-109,59,2
85,12,-37,235,-108,59,3
90,13,-44,236,-107,60,1
95,12,-41,239,-106,61,5
100,9,-39,240,-105,62,1
105,13,-41,240,-106,61,4
110,15,-41,229,-107,61,1
115,21,-42,226,-110,61,3
120,4,-42,243,-109,60,1
125,8,-45,242,-110,59,4
130,-1,-50,221,-111,60,2
135,13,-48,236,-113,57,4
140,12,-40,237,-112,56,2
145,6,-45,231,-112,54,4
150,10,-42,241,-113,53,2
155,7,-46,236,-113,52,4
160,19,-37,245,-113,51,3
165,14,-43,244,-113,48,6
170,12,-46,239,-113,47,5
175,13,-43,237,-113,47,7
180,14,-48,237,-115,45,5
185,9,-42,234,-117,46,8
190,12,-43,241,-120,46,6
195,-6,-59,246,-124,46,8
200,13,-42,240,-128,45,5
205,14,-43,236,-131,46,6
210,11,-44,239,-135,46,5
215,14,-45,238,-138,48,6
220,12,-46,235,-141,48,6
225,11,-47,240,-144,50,8
230,11,-44,240,-145,48,6
235,13,-45,239,-146,48,8
240,13,-45,238,-147,48,5
245,16,-48,238,-147,50,8
250,9,-48,235,-146,51,5
255,10,-47,237,-145,53,7
260,12,-47,236,-142,54,4
265,12,-45,240,-138,55,5
270,11,-50,236,-135,55,3
275,10,-47,235,-131,55,6
280,11,-47,238,-126,57,4
285,11,-46,240,-120,56,5
290,9,-49,235,-115,56,3
295,10,-47,236,-111,55,5
300,10,-50,240,-106,55,2
305,11,-46,236,-101,56,3
