timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,14,-37,238,22,51,-4
5,15,-32,242,27,54,-5
10,17,-35,242,31,59,-6
15,17,-34,241,32,62,-7
20,16,-31,236,31,66,-5
25,16,-28,246,28,69,-5
30,15,-33,240,22,71,-4
35,16,-31,241,18,73,-4
40,15,-32,239,12,74,-4
45,18,-32,240,5,74,-2
50,19,-33,243,-1,74,-2
55,17,-31,242,-5,73,-2
60,14,-33,240,-10,73,-1
65,15,-31,240,-14,71,-2
70,13,-29,241,-17,71,0
75,18,-31,246,-20,70,0
80,15,-31,242,-22,69,0
85,15,-30,242,-24,68,0
90,17,-30,241,-27,68,-1
95,14,-29,243,-30,67,-2
100,17,-33,241,-31,67,-1
105,13,-31,240,-31,67,-1
110,16,-33,242,-29,68,-2
115,15,-31,241,-29,69,-2
120,15,-34,241,-26,69,-2
125,16,-33,240,-22,70,-3
130,17,-34,243,-19,71,-4
135,13,-32,241,-16,71,-2
140,17,-35,242,-14,71,-2
145,18,-36,245,-11,73,-2
150,18,-34,240,-9,74,-3
155,18,-35,240,-6,73,-1
160,16,-34,241,-6,71,-2
165,13,-33,242,-6,72,-3
170,14,-32,242,-8,74,-3
175,14,-30,241,-9,73,-2
180,15,-31,240,-11,72,-2
185,13,-26,245,-13,73,-3
190,15,-32,240,-17,74,-4
195,14,-31,243,-19,74,-5
200,16,-34,241,-22,73,-4
205,17,-33,243,-24,74,-4
210,17,-35,242,-27,74,-2
215,14,-32,241,-29,74,-2
220,17,-30,242,-28,74,-4
225,15,-34,238,-27,73,-3
230,17,-34,239,-25,73,-4
235,15,-35,245,-22,71,-3
240,16,-32,242,-18,71,-2
245,14,-33,242,-17,71,-4
250,14,-33,243,-14,71,-3
255,15,-34,243,-12,71,-3
260,17,-34,241,-11,71,-4
265,15,-34,241,-9,71,-3
270,16,-32,241,-5,70,-2
275,16,-36,242,-4,69,-3
280,15,-31,241,-2,70,-1
285,17,-32,239,-1,70,-2
290,18,-30,243,0,71,-3
295,17,-32,243,-1,70,-3
300,16,-32,242,-1,71,-1
305,18,-33,241,-1,70,-1
310,16,-31,242,-3,69,-1
315,17,-32,238,-5,70,0
320,17,-32,242,-7,70,-1
325,17,-29,241,-9,70,0
330,15,-30,241,-12,69,-1
335,17,-32,244,-15,71,-2
340,16,-31,241,-17,69,-1
345,15,-35,243,-18,69,-3
350,16,-32,240,-19,69,-4
355,14,-31,243,-20,68,-3
360,16,-32,242,-20,69,-2
365,13,-32,241,-19,69,-2
370,18,-32,240,-19,69,-2
375,15,-31,241,-18,69,-2
380,17,-34,238,-19,70,-3
385,18,-31,240,-18,70,-3
390,17,-35,242,-17,69,-2
395,14,-35,241,-15,71,-2
400,19,-34,238,-14,71,-2
405,18,-36,241,-16,71,-1
410,14,-32,241,-16,72,-3
415,18,-33,241,-15,72,-2
420,19,-32,242,-15,72,-2
425,15,-33,241,-16,72,-2
430,17,-33,237,-16,72,-4
435,16,-33,243,-17,72,-2
440,16,-34,243,-16,72,-2
445,17,-34,239,-17,72,-3
450,15,-33,240,-17,70,-4
455,13,-32,244,-18,70,-5
460,15,-31,245,-18,71,-4
465,16,-31,240,-17,72,-3
470,15,-32,241,-16,70,-3
475,17,-32,238,-16,72,-4
480,15,-31,242,-14,72,-3
485,13,-31,238,-14,72,-2
490,19,-34,242,-12,71,-2
495,17,-33,241,-13,72,-3
500,15,-32,242,-12,71,-1
505,15,-33,240,-12,70,-2
510,15,-33,247,-11,73,-3
515,14,-33,239,-11,72,-1
520,16,-31,239,-11,72,-2
525,18,-34,241,-10,71,-2
530,15,-30,242,-9,74,-2
535,12,-30,239,-10,73,-3
540,16,-32,244,-10,72,-2
545,17,-34,240,-9,70,-3
550,13,-32,240,-11,70,-1
555,17,-33,241,-12,69,-1
560,13,-31,241,-13,69,-2
565,15,-31,238,-14,69,-2
570,16,-31,237,-15,69,-2
575,14,-32,240,-15,68,-2
580,16,-33,240,-18,68,-4
585,13,-32,239,-20,68,-4
590,17,-34,241,-20,68,-4
595,19,-37,241,-20,69,-4
600,17,-33,243,-18,69,-3
605,17,-34,240,-17,70,-3
610,15,-33,239,-14,69,-4
615,16,-33,241,-11,70,-3
620,11,-34,238,-8,70,-3
625,15,-32,240,-9,70,-3
630,17,-33,241,-8,68,-1
635,14,-31,241,-8,66,-1
640,14,-36,242,-8,67,-3
645,13,-31,241,-8,67,-2
650,18,-36,243,-11,67,-1
655,16,-33,243,-14,67,-1
660,18,-32,241,-16,67,-1
665,17,-34,241,-19,67,-2
670,15,-32,242,-19,69,-2
675,18,-37,242,-19,69,-2
680,13,-32,239,-18,70,-3
685,18,-32,242,-19,71,-3
690,16,-33,240,-17,71,-3
695,16,-32,243,-16,71,-3
700,12,-29,239,-17,73,-1
705,17,-29,244,-16,73,-1
710,16,-32,243,-16,75,-2
715,15,-34,242,-18,75,-3
720,15,-30,243,-21,74,-2
725,17,-32,242,-27,71,-2
730,13,-33,244,-31,68,-3
735,13,-33,240,-31,66,-2
740,15,-33,240,-30,65,-3
745,15,-36,240,-28,60,-4
750,17,-30,240,-25,56,-4
755,17,-37,240,-21,52,-3
760,14,-35,243,-16,50,-3
765,14,-36,239,-8,49,-3
770,16,-38,239,0,50,-2
775,16,-36,237,11,52,-2
780,15,-34,239,20,53,-2
785,15,-34,241,29,55,-3
790,15,-32,240,34,60,-4
795,13,-31,239,37,63,-4
800,15,-31,239,38,67,-4
805,13,-30,241,35,68,-4
810,16,-32,241,30,73,-4
815,17,-32,239,23,75,-3
820,15,-28,240,17,76,-2
825,16,-33,240,9,74,-2
830,16,-32,241,1,75,-2
835,18,-33,245,-4,74,-2
840,11,-35,243,-10,73,-1
845,17,-33,244,-15,72,-1
850,15,-32,241,-19,71,0
855,18,-32,243,-22,71,-1
860,17,-31,240,-23,71,-2
865,16,-31,242,-28,71,-2
870,17,-33,240,-30,70,-3
875,15,-29,241,-33,71,0
880,14,-31,245,-33,71,0
885,17,-31,241,-34,70,-2
890,14,-36,240,-32,69,-2
895,17,-31,240,-30,70,-2
900,14,-32,244,-28,70,-2
905,16,-34,244,-25,72,-2
910,16,-33,243,-22,72,-2
915,15,-34,240,-20,71,-2
920,18,-35,241,-16,71,-2
925,14,-34,238,-13,71,-4
930,13,-31,239,-11,72,-3
935,16,-34,239,-11,72,-4
940,16,-35,241,-9,72,-2
945,15,-33,241,-7,72,-3
950,10,-28,241,-8,73,-3
955,14,-33,243,-10,74,-4
960,14,-30,243,-12,73,-3
965,15,-32,239,-15,73,-5
970,12,-31,239,-17,74,-5
975,13,-29,244,-19,74,-4
980,18,-33,238,-21,74,-4
985,16,-35,239,-25,74,-4
990,17,-35,244,-27,75,-3
995,15,-35,239,-29,74,-3
1000,17,-34,237,-30,73,-2
1005,15,-32,243,-28,72,-2
1010,16,-34,243,-25,70,-2
1015,17,-32,241,-21,71,-2
1020,17,-36,244,-18,71,-3
1025,15,-38,241,-17,70,-3
1030,16,-35,240,-14,71,-3
1035,16,-32,242,-11,69,-2
1040,14,-34,240,-11,68,-2
1045,17,-34,241,-10,72,-2
1050,19,-37,244,-7,71,-3
1055,19,-35,243,-6,71,-3
1060,16,-31,242,-4,69,-4
1065,13,-33,241,-3,69,-2
1070,14,-34,241,-2,70,-2
1075,16,-31,242,-1,70,-3
1080,14,-31,242,-1,69,-3
1085,17,-34,242,-2,69,-3
1090,14,-30,241,-3,68,-1
1095,16,-32,238,-5,69,0
1100,17,-31,243,-8,69,-1
1105,14,-31,239,-10,69,-1
1110,17,-32,241,-15,67,-2
1115,19,-32,241,-17,68,-2
1120,18,-33,242,-19,67,-1
1125,18,-34,241,-19,68,-1
1130,16,-29,241,-21,69,-2
1135,15,-30,241,-22,69,-2
1140,17,-31,239,-22,69,-1
1145,18,-35,240,-23,68,-1
1150,17,-32,240,-22,70,-1
1155,19,-35,239,-22,70,-1
1160,15,-32,241,-22,68,-3
1165,13,-27,238,-21,69,-4
1170,18,-36,244,-20,69,-2
