timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1,-254,-4,-4,73,-3
5,0,-256,-3,-4,75,-3
10,2,-260,0,-5,76,-3
15,1,-255,-4,-5,77,-2
20,0,-255,-1,-3,77,-3
25,-2,-252,-11,-2,78,-3
30,1,-255,0,-1,79,-2
35,3,-260,1,0,79,-2
40,2,-257,-5,-1,78,-3
45,1,-253,-5,-1,78,-2
50,3,-258,-2,-1,79,-3
55,0,-255,-3,-2,80,-4
60,1,-256,-5,-4,78,-4
65,1,-255,1,-5,79,-3
70,2,-256,-6,-4,81,-5
75,0,-254,-3,-5,82,-3
80,-1,-253,-2,-4,81,-5
85,1,-259,1,-4,82,-4
90,1,-271,9,-5,81,-3
95,0,-256,-2,-5,81,-2
100,1,-255,-2,-6,82,-3
105,1,-260,-4,-5,81,-3
110,0,-257,-4,-5,80,-4
115,0,-257,-6,-3,80,-3
120,2,-256,-4,-3,80,-3
125,2,-256,-4,-3,79,-3
130,0,-254,-3,-1,80,-2
135,2,-257,-5,-2,81,-2
140,1,-257,-3,-1,81,-2
145,1,-259,0,0,82,-2
150,1,-256,-2,2,81,-2
155,1,-258,-3,3,82,-2
160,1,-257,-1,3,82,-2
165,0,-257,-1,3,82,-2
170,0,-256,2,2,81,-3
175,0,-257,-4,1,81,-2
180,0,-258,2,0,80,-3
185,-1,-252,-6,-2,79,-3
190,0,-254,-1,-3,80,-4
195,2,-257,-4,-3,81,-4
200,1,-255,-2,-4,80,-5
205,0,-255,-2,-4,80,-5
210,0,-255,-4,-5,79,-6
215,0,-255,2,-5,80,-4
220,1,-256,0,-4,79,-3
225,2,-257,0,-6,79,-5
230,1,-256,-4,-5,78,-4
235,1,-260,-3,-7,78,-4
240,1,-259,-3,-6,78,-4
245,1,-258,-1,-6,77,-2
250,1,-257,2,-5,77,-3
255,1,-257,0,-6,76,-2
260,0,-255,1,-6,77,-5
265,0,-255,-3,-5,77,-8
270,1,-256,1,-4,75,-7
275,1,-258,-1,-2,75,-7
280,0,-257,2,0,72,-6
285,-1,-257,-1,0,71,-6
290,1,-257,-2,-2,72,-3
295,2,-259,-3,-3,73,-3
300,0,-258,6,-2,74,-3
305,0,-258,-2,-2,73,-1
310,0,-255,0,-2,74,-4
315,0,-254,-2,0,73,-4
320,0,-254,0,0,72,-5
325,1,-253,1,0,73,-7
330,1,-257,-1,-1,73,-8
335,0,-256,-2,-2,73,-8
340,2,-259,-1,-5,73,-7
345,3,-256,-4,-5,73,-7
350,1,-257,-3,-7,74,-5
355,1,-257,-3,-6,74,-4
360,2,-258,0,-4,73,-3
365,1,-257,1,-2,71,-1
370,0,-260,0,2,71,1
375,1,-259,-1,5,70,0
380,0,-256,1,5,69,-1
385,1,-257,2,5,69,-3
390,0,-256,-4,2,69,-2
395,0,-254,-1,0,67,-2
400,2,-258,-3,-3,67,-2
405,0,-257,3,-3,67,-1
410,2,-255,2,-2,68,-1
415,0,-255,1,0,67,-1
420,3,-254,0,3,67,-3
425,0,-255,3,5,67,-5
430,0,-254,1,8,69,-6
435,0,-258,2,8,68,-8
440,1,-254,-2,10,70,-10
445,1,-258,-2,14,70,-10
450,-1,-255,0,14,71,-8
455,0,-255,0,13,72,-8
460,0,-257,3,13,73,-7
465,1,-258,3,14,73,-6
470,0,-256,0,13,72,-5
475,0,-256,3,12,71,-4
480,0,-254,2,13,71,-4
485,1,-257,2,15,70,-3
490,1,-255,-2,14,68,-2
495,0,-257,1,14,67,-3
500,2,-259,-2,15,66,-4
505,2,-253,2,16,64,-2
510,0,-261,-9,18,62,-4
515,0,-253,4,19,62,-3
520,0,-256,5,19,62,-4
525,-3,-256,0,20,62,-2
530,1,-256,0,20,61,-1
535,2,-258,4,21,63,-3
540,2,-254,0,20,64,-3
545,3,-257,-1,19,64,-3
550,1,-258,2,19,65,-4
555,0,-256,0,17,65,-2
560,0,-254,0,18,65,-4
565,0,-258,-1,17,65,-4
570,2,-256,2,17,66,-4
575,2,-253,3,16,66,-2
580,4,-255,4,16,66,0
585,0,-254,2,15,66,0
590,1,-256,4,15,67,1
595,0,-257,4,14,66,0
600,1,-255,-2,14,67,-1
605,1,-257,1,13,66,-1
610,1,-258,-2,13,64,1
615,0,-256,0,11,66,-1
620,1,-254,3,10,66,-1
625,1,-259,0,8,67,-3
630,2,-257,2,7,67,-4
635,0,-258,0,6,70,-3
640,1,-257,1,5,70,-3
645,0,-255,2,6,72,-4
650,2,-257,1,6,72,-4
655,1,-257,1,7,73,-3
660,0,-256,3,9,74,-3
665,1,-257,2,10,74,-3
670,0,-254,1,11,74,-4
675,1,-254,2,12,74,-2
680,0,-255,2,13,75,-2
685,1,-257,2,14,76,-3
690,1,-261,3,15,75,-3
695,0,-257,7,17,75,-3
700,1,-256,0,19,76,-4
705,2,-256,5,21,75,-3
710,0,-257,2,23,76,-3
715,0,-255,6,24,74,-2
720,0,-256,4,24,75,-1
725,2,-255,3,26,74,-2
730,2,-253,2,26,75,-2
735,-1,-255,3,25,74,0
740,1,-258,3,24,74,-2
745,1,-255,1,23,72,-2
750,0,-256,5,22,72,-1
755,1,-256,3,22,73,-3
760,0,-255,3,22,73,-3
765,0,-256,3,22,72,-3
770,0,-255,5,24,71,-3
775,-2,-256,0,25,71,-3
780,2,-258,6,26,71,-2
785,0,-256,3,24,70,-2
790,2,-257,1,23,70,-3
795,3,-257,0,23,68,-2
800,1,-255,3,23,67,-1
805,1,-255,5,22,68,-2
810,0,-254,5,21,66,0
815,1,-255,2,20,67,0
820,0,-254,0,18,67,-2
825,3,-259,5,18,67,-1
830,1,-255,3,15,68,0
835,0,-256,2,16,67,-3
840,2,-259,4,15,67,-2
845,2,-258,2,14,69,-2
850,0,-256,5,14,69,-2
855,0,-258,7,13,70,-3
860,0,-258,5,13,69,-4
865,-1,-253,2,13,69,-3
870,0,-255,4,10,70,-1
875,1,-256,9,7,70,-2
880,-1,-255,0,5,70,-3
885,1,-254,3,5,70,-3
890,0,-254,6,4,70,-2
895,0,-254,6,4,70,-2
900,1,-256,1,3,68,-2
905,0,-255,6,3,68,-2
910,0,-252,-1,2,68,-2
915,0,-254,1,1,68,-1
920,0,-254,5,2,68,-1
925,0,-256,9,3,69,-1
930,0,-256,4,2,69,-4
935,1,-257,5,2,68,-3
940,0,-256,1,3,67,-4
945,0,-262,10,4,66,-4
950,1,-258,5,5,66,-3
955,0,-260,2,6,64,0
960,1,-257,6,7,63,0
965,1,-257,4,8,65,0
970,-1,-256,6,9,65,-1
975,0,-257,0,13,65,0
980,0,-256,6,16,62,-1
985,0,-258,8,18,60,-3
990,0,-259,5,20,60,-4
995,1,-258,7,22,59,-4
1000,0,-254,4,20,59,-5
1005,-2,-254,9,19,57,-5
1010,0,-255,6,17,58,-4
1015,0,-253,6,15,58,-5
1020,0,-257,5,10,56,-2
1025,0,-256,7,8,56,-4
1030,0,-256,8,9,56,-1
1035,0,-256,8,11,55,1
1040,0,-255,5,14,54,-2
1045,1,-257,4,17,53,-1
1050,0,-259,10,19,54,-2
1055,0,-258,9,19,54,-1
1060,1,-259,6,21,53,0
1065,0,-252,5,19,53,-1
1070,1,-257,5,18,54,-1
1075,1,-258,7,20,54,0
1080,2,-257,6,18,54,2
1085,0,-254,5,17,55,2
1090,1,-254,4,17,55,2
1095,1,-253,4,16,55,0
1100,1,-255,4,17,55,-1
1105,0,-254,4,17,53,-1
1110,1,-254,9,17,54,-1
1115,1,-255,6,17,53,-1
1120,0,-252,8,16,54,0
1125,1,-255,6,16,55,1
1130,1,-254,6,15,56,3
1135,0,-256,9,14,56,4
1140,1,-254,7,14,56,5
1145,1,-254,8,14,56,5
1150,1,-255,9,13,56,6
1155,0,-259,6,14,55,6
1160,-1,-255,9,13,55,6
1165,0,-256,4,12,54,6
1170,3,-259,7,10,53,6
1175,1,-258,7,10,54,6
1180,0,-257,4,10,55,6
1185,0,-258,2,9,55,5
1190,0,-256,5,8,56,5
1195,0,-255,6,9,57,5
1200,1,-257,7,9,60,4
1205,1,-256,8,11,60,4
1210,-1,-255,8,13,62,3
1215,2,-255,8,14,61,1
1220,0,-258,6,16,63,1
1225,0,-256,11,17,64,1
1230,1,-256,7,15,64,-1
1235,0,-254,8,15,63,-1
1240,-1,-256,7,13,62,-2
1245,1,-254,9,13,63,-2
1250,1,-255,9,11,63,-2
1255,1,-256,8,11,62,-1
1260,1,-256,9,10,62,-1
1265,0,-254,5,10,63,-2
1270,0,-251,6,9,63,-1
1275,3,-261,3,9,63,-1
1280,-1,-253,6,11,64,-2
1285,0,-255,7,11,63,-4
1290,0,-255,8,11,63,-4
1295,1,-255,1,11,64,-5
1300,2,-256,8,11,64,-4
1305,0,-254,8,12,66,-4
1310,1,-256,6,12,68,-3
1315,2,-259,5,13,69,-5
1320,1,-253,6,15,71,-5
1325,1,-255,6,16,71,-4
1330,2,-258,5,17,72,-6
1335,1,-257,8,17,73,-7
1340,2,-257,7,16,74,-5
1345,1,-254,8,17,76,-5
1350,0,-255,7,17,76,-5
1355,0,-257,9,17,76,-6
1360,0,-255,11,17,76,-5
1365,0,-256,10,17,77,-3
1370,0,-255,11,18,76,-3
1375,1,-257,8,17,76,-2
1380,0,-253,9,17,75,-1
1385,1,-256,12,17,74,-2
1390,0,-254,7,16,75,-2
1395,0,-253,7,17,75,-1
1400,2,-259,5,17,73,-2
1405,2,-255,5,16,74,-1
1410,0,-253,8,16,74,0
1415,3,-257,7,14,74,-2
1420,1,-254,9,13,75,-1
1425,1,-253,8,13,75,0
1430,1,-255,8,12,78,0
1435,3,-257,10,13,79,-1
1440,1,-257,9,13,80,-3
1445,1,-254,9,14,80,-3
1450,1,-260,5,14,81,-1
1455,1,-257,5,14,83,-2
1460,0,-255,8,13,83,-4
1465,1,-255,9,14,81,-3
1470,1,-256,7,13,81,-2
1475,0,-253,6,13,81,-3
1480,0,-256,11,12,82,-1
1485,2,-258,16,12,81,-2
1490,-1,-256,14,10,82,-3
1495,1,-254,10,10,82,-2
1500,0,-256,10,10,83,-2
1505,0,-256,9,10,85,-2
1510,0,-259,11,11,84,-1
1515,3,-257,13,11,84,-2
1520,1,-256,10,11,83,-3
1525,0,-257,8,11,81,-2
1530,0,-254,8,11,81,-2
1535,-1,-255,7,11,82,-3
1540,0,-257,8,10,82,-4
1545,0,-254,10,11,81,-2
1550,-1,-254,9,9,82,-3
1555,0,-255,13,10,82,-3
1560,0,-255,8,11,83,-3
1565,2,-256,9,8,82,-2
1570,0,-256,9,10,83,-4
1575,0,-255,10,9,83,-1
1580,1,-257,11,8,82,-1
1585,1,-254,8,6,81,-1
1590,1,-252,11,5,81,-2
1595,0,-255,10,3,82,-4
1600,2,-260,6,2,82,-3
1605,0,-255,7,2,82,-4
1610,1,-256,14,5,81,-3
1615,-1,-254,11,5,79,-3
1620,1,-255,10,5,79,-2
1625,2,-257,6,6,79,-2
1630,0,-257,6,6,80,0
1635,0,-255,12,5,79,-1
1640,1,-257,13,7,78,0
1645,1,-258,9,8,77,-2
1650,0,-253,12,9,75,-1
1655,0,-254,8,8,74,-3
1660,2,-255,10,8,73,-3
1665,0,-256,11,6,74,-4
1670,0,-255,9,4,73,-5
1675,1,-253,8,1,74,-5
1680,1,-256,12,-2,75,-4
1685,0,-253,12,-3,75,-4
1690,2,-258,11,-5,77,-4
1695,1,-260,11,-5,77,-3
1700,0,-259,11,-2,78,-2
1705,1,-257,11,-1,77,-1
1710,5,-262,15,1,77,1
1715,1,-256,10,2,78,-1
1720,0,-255,7,3,77,0
1725,0,-254,10,1,76,0
1730,1,-255,12,-2,75,0
1735,0,-257,11,-4,73,2
1740,2,-254,11,-5,72,2
1745,0,-255,13,-4,72,1
1750,1,-256,11,-3,72,1
1755,1,-255,10,-3,72,1
1760,0,-256,8,-2,72,2
1765,0,-254,8,0,71,1
1770,0,-254,10,-1,70,0
1775,0,-255,11,1,71,-2
1780,-3,-256,11,0,73,-2
1785,2,-257,11,-1,71,-3
1790,0,-258,11,-1,70,-2
1795,1,-254,14,-1,71,-2
1800,0,-253,9,-2,71,-1
1805,0,-255,10,-3,69,-2
1810,2,-261,10,-3,68,0
1815,1,-255,14,-3,68,0
1820,1,-256,14,-3,67,1
1825,-1,-254,10,-2,68,0
1830,0,-256,7,-1,66,2
1835,1,-256,13,0,66,1
1840,1,-254,12,0,66,2
1845,0,-254,11,0,65,2
1850,0,-255,11,0,66,4
1855,0,-253,11,0,64,4
1860,0,-256,10,-1,65,4
1865,1,-258,12,-2,64,5
1870,1,-257,14,0,66,5
1875,0,-255,10,-2,65,5
1880,0,-256,13,-3,66,4
1885,1,-256,10,-4,66,3
1890,1,-256,11,-5,66,2
1895,0,-257,9,-6,65,3
1900,0,-255,10,-6,66,3
1905,0,-256,7,-6,66,3
1910,0,-255,10,-7,67,3
1915,0,-252,11,-6,67,4
1920,-1,-254,10,-4,66,4
1925,-2,-253,21,-4,64,5
1930,0,-255,10,-3,64,5
1935,0,-258,11,-3,63,4
1940,2,-255,14,-5,60,4
1945,0,-252,11,-7,60,5
1950,0,-255,9,-7,60,5
1955,0,-256,12,-7,59,5
1960,1,-255,14,-9,61,5
1965,0,-255,13,-9,63,4
1970,0,-254,14,-9,64,5
1975,0,-256,6,-10,63,4
1980,1,-255,11,-13,65,5
1985,1,-255,11,-15,66,5
1990,1,-256,9,-16,67,5
1995,0,-257,14,-16,67,4
2000,1,-255,8,-16,66,5
2005,0,-253,9,-16,65,3
2010,0,-257,11,-18,66,5
2015,0,-256,14,-20,65,6
2020,-2,-257,10,-22,65,5
2025,0,-254,9,-24,64,6
2030,0,-257,13,-25,63,6
2035,-2,-255,18,-28,63,6
2040,1,-253,14,-27,63,7
2045,1,-256,10,-27,62,7
2050,2,-256,5,-28,61,6
2055,0,-257,11,-27,59,8
2060,0,-254,10,-27,59,8
2065,0,-255,8,-26,58,8
2070,3,-257,7,-25,58,9
2075,0,-255,7,-26,57,8
2080,1,-257,13,-26,57,9
2085,0,-260,16,-25,56,8
2090,2,-258,9,-24,55,9
2095,2,-259,10,-23,56,8
2100,-1,-257,11,-23,55,6
2105,1,-257,12,-21,58,6
2110,0,-258,12,-22,57,7
2115,0,-253,12,-21,58,5
2120,0,-257,13,-22,58,5
2125,0,-256,9,-22,58,6
2130,2,-254,10,-23,57,7
2135,2,-255,10,-26,57,6
2140,1,-257,10,-26,56,7
2145,-1,-254,7,-27,56,6
2150,0,-256,11,-28,56,9
2155,-2,-259,12,-29,55,9
2160,0,-253,12,-29,55,10
2165,0,-255,11,-31,56,10
2170,0,-255,11,-31,56,9
2175,0,-257,11,-30,55,10
2180,0,-256,12,-31,55,10
2185,0,-254,9,-31,56,10
2190,1,-256,7,-32,55,10
2195,2,-254,8,-31,56,9
2200,0,-254,15,-32,55,11
2205,-2,-255,8,-33,55,10
2210,2,-256,8,-34,55,11
2215,2,-256,10,-36,57,10
2220,0,-255,11,-36,57,10
2225,-1,-255,10,-37,57,9
2230,0,-257,10,-36,57,10
2235,1,-257,12,-35,58,9
2240,0,-252,9,-33,58,10
2245,0,-256,10,-33,58,10
2250,0,-255,13,-32,59,11
2255,1,-260,12,-32,57,9
2260,0,-253,15,-32,57,7
2265,0,-256,13,-31,56,7
2270,1,-253,10,-31,55,7
2275,0,-256,11,-31,55,7
2280,0,-257,8,-33,56,8
2285,0,-254,9,-34,54,9
2290,1,-252,7,-35,54,10
2295,1,-257,9,-37,57,12
2300,1,-258,9,-38,58,12
2305,0,-256,13,-37,59,13
2310,-2,-254,10,-36,59,12
2315,1,-255,14,-36,58,9
2320,0,-254,11,-36,57,7
2325,-2,-254,9,-36,55,7
2330,0,-256,8,-37,56,6
2335,-1,-254,8,-38,56,6
2340,0,-256,5,-40,58,5
2345,0,-254,9,-43,58,6
2350,-1,-255,9,-44,59,6
2355,0,-255,12,-41,61,10
2360,-4,-258,8,-40,60,10
2365,0,-260,8,-36,60,10
2370,0,-260,10,-32,59,11
2375,0,-255,8,-26,60,11
2380,2,-256,9,-23,58,11
2385,-2,-254,6,-21,56,12
2390,0,-255,11,-22,56,10
2395,-1,-256,9,-26,56,10
2400,0,-260,7,-31,55,10
2405,-2,-255,8,-33,53,10
2410,0,-257,10,-34,51,11
2415,0,-255,10,-33,52,10
2420,-2,-253,9,-33,52,9
2425,0,-254,11,-30,52,8
2430,0,-256,11,-28,52,6
2435,-1,-255,10,-26,52,4
2440,0,-256,7,-26,53,4
2445,0,-257,10,-25,55,3
2450,0,-254,9,-24,55,4
2455,1,-257,7,-24,55,4
2460,1,-255,10,-23,59,4
2465,-1,-255,9,-22,60,4
2470,0,-252,10,-20,61,7
2475,0,-251,11,-20,62,7
2480,0,-253,10,-19,60,9
2485,0,-255,11,-19,59,10
2490,-2,-253,12,-19,60,12
2495,0,-254,11,-19,59,12
2500,0,-255,9,-20,58,13
2505,-1,-255,12,-19,58,13
2510,0,-256,8,-21,58,14
2515,0,-253,7,-21,57,13
2520,-1,-257,13,-20,57,14
2525,-1,-256,5,-22,57,14
2530,0,-257,9,-22,57,13
2535,-1,-253,9,-23,57,12
2540,-1,-255,9,-23,57,12
2545,0,-256,9,-24,59,12
2550,0,-254,4,-24,61,10
2555,0,-255,7,-22,62,10
2560,0,-257,9,-21,62,8
2565,-2,-253,11,-18,62,11
2570,1,-255,9,-16,63,11
2575,0,-256,9,-15,64,11
2580,1,-262,9,-13,62,10
2585,0,-255,6,-14,61,13
2590,0,-253,9,-14,61,14
2595,-2,-255,6,-12,59,14
2600,-1,-253,9,-10,58,14
2605,0,-256,8,-10,57,14
2610,0,-256,8,-11,56,13
2615,0,-254,8,-14,57,10
2620,-4,-254,9,-18,55,10
2625,0,-258,11,-21,55,8
2630,0,-255,9,-22,53,10
2635,0,-254,12,-23,53,11
2640,-2,-255,13,-23,53,13
2645,0,-257,7,-23,53,12
2650,-1,-257,10,-23,52,13
2655,-4,-257,9,-23,53,13
2660,-2,-258,6,-23,54,10
2665,0,-255,8,-22,55,11
2670,2,-255,9,-23,55,9
2675,-4,-256,7,-24,58,11
2680,-1,-255,9,-23,61,9
2685,0,-256,7,-24,62,7
2690,-3,-254,5,-23,61,5
2695,-1,-255,9,-24,59,3
2700,0,-257,9,-22,58,3
2705,1,-256,10,-20,58,3
2710,-1,-252,10,-19,57,4
2715,-2,-254,8,-19,56,4
2720,0,-254,8,-20,56,4
2725,1,-254,5,-22,57,4
2730,0,-253,6,-23,57,3
2735,0,-255,10,-26,59,4
2740,-1,-252,3,-26,59,4
2745,0,-256,5,-30,61,5
2750,-2,-255,7,-31,62,4
2755,0,-257,8,-33,64,4
2760,-2,-255,7,-34,66,3
2765,-1,-255,10,-36,67,2
2770,0,-252,9,-37,67,3
2775,0,-256,13,-38,69,3
2780,1,-257,8,-38,68,3
2785,0,-256,9,-38,71,2
2790,0,-254,8,-40,72,3
2795,0,-254,10,-40,72,4
2800,-3,-256,8,-42,71,4
2805,0,-256,6,-42,72,4
2810,-2,-254,7,-40,72,4
2815,0,-257,5,-41,72,4
2820,0,-257,9,-41,70,7
2825,-2,-255,7,-40,70,6
2830,2,-257,9,-40,70,5
2835,-1,-257,7,-40,70,4
2840,-4,-254,8,-39,71,4
2845,0,-257,7,-39,72,4
2850,0,-255,8,-39,74,4
2855,-1,-254,10,-38,75,5
2860,0,-255,6,-38,77,5
2865,0,-254,6,-37,76,5
2870,0,-255,8,-37,77,5
2875,-2,-254,7,-38,76,5
2880,-2,-257,7,-37,78,5
2885,0,-254,7,-41,78,6
2890,0,-252,4,-43,79,4
2895,1,-254,5,-45,78,3
2900,2,-254,7,-47,79,1
2905,1,-260,7,-47,80,0
2910,-2,-257,9,-46,80,0
2915,-1,-254,6,-44,80,-1
2920,0,-256,7,-45,80,1
2925,0,-257,6,-44,80,1
2930,1,-256,8,-45,81,2
2935,0,-255,8,-44,81,2
2940,1,-255,8,-45,83,2
2945,0,-256,7,-46,84,2
2950,-2,-253,8,-47,82,1
2955,0,-254,5,-46,82,-1
2960,0,-256,2,-45,82,-2
2965,0,-257,7,-44,82,-4
2970,-1,-255,4,-43,82,-3
2975,-3,-254,5,-44,85,-3
2980,0,-254,8,-45,87,-4
2985,0,-257,9,-43,89,-3
2990,0,-254,5,-42,91,-4
2995,-2,-255,7,-36,90,-3
3000,-1,-259,9,-31,90,-2
3005,0,-259,6,-26,91,-1
3010,0,-256,9,-22,91,-1
3015,2,-255,9,-19,91,-2
3020,0,-254,1,-19,92,-2
3025,-2,-255,9,-22,91,-3
3030,-5,-253,6,-26,92,-5
3035,-6,-253,8,-33,91,-4
3040,0,-257,8,-38,91,-6
3045,-1,-256,4,-42,91,-6
3050,-2,-258,7,-42,92,-7
3055,0,-253,8,-40,92,-8
3060,0,-252,9,-36,93,-11
3065,-1,-257,6,-32,95,-13
3070,-9,-257,3,-27,94,-14
3075,-2,-254,7,-25,95,-15
3080,0,-259,5,-26,96,-13
3085,-1,-256,3,-24,96,-14
3090,1,-256,3,-24,97,-13
3095,0,-256,10,-22,98,-12
3100,0,-258,5,-19,98,-11
3105,1,-254,8,-18,96,-9
3110,0,-256,4,-16,95,-7
3115,0,-255,4,-15,95,-6
3120,-2,-256,10,-12,94,-6
3125,7,-252,4,-10,94,-5
3130,-1,-254,2,-8,91,-5
3135,0,-255,4,-5,91,-5
3140,1,-259,6,-4,90,-4
