timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-7,-253,-43,-42,98,-5
5,-2,-256,-48,-42,94,-7
10,-3,-255,-45,-44,91,-9
15,-6,-253,-42,-43,88,-11
20,-5,-257,-45,-42,85,-13
25,-5,-241,-46,-40,82,-14
30,-6,-254,-41,-35,77,-17
35,-3,-257,-42,-33,72,-16
40,-5,-253,-42,-29,69,-17
45,-4,-253,-38,-22,64,-17
50,-2,-254,-44,-20,58,-17
55,-3,-253,-39,-17,54,-18
60,-5,-254,-43,-14,49,-18
65,-7,-251,-44,-12,44,-18
70,-4,-251,-41,-10,40,-16
75,-5,-251,-44,-8,33,-15
80,-3,-253,-43,-8,28,-14
85,-3,-253,-43,-7,24,-14
90,-5,-250,-43,-6,19,-12
95,-2,-256,-44,-6,14,-10
100,-4,-252,-46,-6,10,-10
105,-6,-252,-41,-7,6,-9
110,-2,-253,-46,-9,2,-9
115,-6,-252,-44,-12,-3,-9
120,-1,-252,-43,-15,-6,-7
125,-2,-250,-43,-20,-12,-8
130,-5,-256,-48,-23,-16,-6
135,-4,-253,-45,-22,-20,-4
140,-5,-254,-43,-21,-25,-1
145,-7,-252,-45,-20,-29,1
150,-6,-254,-41,-19,-30,2
155,-5,-257,-42,-20,-32,4
160,-8,-254,-46,-23,-34,5
165,-4,-256,-44,-27,-35,4
170,-8,-254,-41,-33,-36,5
175,-4,-253,-47,-39,-38,5
180,-11,-252,-49,-43,-40,5
185,-7,-250,-47,-50,-46,7
190,-7,-251,-46,-57,-52,10
195,-4,-251,-50,-65,-62,12
200,-6,-252,-47,-69,-69,14
205,-8,-251,-46,-69,-74,18
210,-13,-248,-46,-70,-76,24
215,-11,-249,-48,-71,-76,26
220,-11,-251,-46,-76,-77,30
225,-11,-257,-45,-85,-78,33
230,-8,-256,-49,-97,-80,35
235,-10,-254,-52,-108,-85,36
240,-12,-255,-50,-115,-94,32
245,-10,-254,-44,-120,-104,28
250,-8,-256,-51,-123,-118,22
255,-12,-251,-52,-124,-133,16
260,-11,-254,-52,-125,-144,11
265,-13,-257,-51,-125,-155,7
270,-11,-259,-47,-122,-159,6
275,-11,-260,-46,-117,-158,5
280,-12,-259,-47,-110,-151,5
285,-11,-264,-46,-107,-142,6
290,-11,-261,-48,-105,-135,7
295,-10,-263,-45,-103,-130,7
300,-11,-258,-40,-98,-123,4
305,-9,-258,-46,-88,-119,4
310,-6,-260,-42,-75,-113,3
315,-10,-257,-41,-59,-105,2
320,-7,-256,-39,-47,-99,1
325,-2,-252,-40,-34,-87,-4
330,-4,-250,-39,-24,-77,-9
335,0,-250,-39,-12,-64,-13
340,-2,-246,-32,-2,-49,-19
345,-1,-248,-32,8,-30,-23
350,0,-250,-31,15,-11,-26
355,0,-248,-33,19,5,-29
360,0,-249,-29,16,22,-31
