timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-8,-239,-94,-59,42,-5
5,-5,-242,-102,-60,45,-8
10,-5,-239,-96,-59,48,-5
15,-6,-239,-95,-61,50,-6
20,-5,-239,-99,-62,52,-3
25,-3,-239,-96,-62,52,-6
30,-4,-240,-94,-64,53,-3
35,-2,-243,-100,-66,52,-7
40,-6,-238,-98,-67,52,-6
45,-7,-239,-95,-68,51,-8
50,0,-237,-97,-71,49,-6
55,-4,-239,-100,-73,50,-9
60,-4,-240,-96,-71,51,-6
65,-5,-237,-99,-70,52,-7
70,-4,-239,-95,-67,54,-4
75,-3,-243,-99,-64,54,-6
80,-4,-243,-97,-58,54,-4
85,-5,-238,-98,-55,54,-5
90,-3,-241,-98,-51,52,-6
95,-6,-241,-101,-46,53,-8
100,-2,-242,-99,-45,54,-8
105,-6,-242,-105,-43,56,-9
110,-4,-241,-102,-42,58,-9
115,-4,-242,-99,-38,58,-9
120,-4,-237,-106,-33,60,-8
125,-4,-238,-99,-30,61,-8
130,-4,-237,-102,-27,63,-6
135,-2,-240,-101,-27,63,-6
140,-6,-239,-97,-31,62,-5
145,-6,-238,-99,-35,61,-7
150,-3,-241,-99,-37,56,-5
155,-3,-240,-99,-39,57,-5
160,-2,-238,-101,-38,55,-3
165,-8,-237,-98,-36,55,-2
170,-2,-242,-97,-34,55,0
175,-3,-242,-96,-32,54,-1
180,-5,-240,-96,-30,53,-1
185,-6,-241,-98,-27,52,1
190,-2,-242,-102,-24,54,1
195,-2,-242,-100,-18,55,-1
200,-6,-241,-100,-11,56,0
205,-9,-242,-103,-9,58,-2
210,-6,-240,-104,-6,60,-2
215,-3,-242,-102,-6,59,-3
220,-3,-239,-101,-4,60,-2
225,-4,-239,-102,-3,60,-2
230,-5,-239,-99,-2,59,-3
235,-7,-238,-102,-6,58,-4
240,-4,-239,-98,-10,57,-2
245,-4,-239,-101,-12,56,-3
250,-4,-240,-102,-16,56,-2
255,-3,-242,-100,-21,57,-2
260,-4,-242,-99,-24,58,-2
265,-8,-239,-98,-26,57,-2
270,-5,-240,-100,-28,58,-2
275,-3,-239,-102,-29,59,-2
280,-3,-242,-102,-32,60,-2
285,-4,-241,-100,-33,59,-3
290,-5,-239,-102,-30,59,-2
295,-4,-242,-102,-28,60,-4
300,-4,-238,-105,-22,59,-7
305,-5,-241,-98,-16,60,-6
310,-3,-240,-99,-11,58,-6
315,-4,-242,-100,-7,57,-4
320,-2,-243,-100,-2,56,-6
325,-2,-241,-100,0,55,-4
330,-6,-240,-93,0,54,-3
335,-2,-236,-99,-1,55,-1
340,-5,-239,-101,-3,56,0
345,-7,-239,-98,-4,57,2
350,-5,-239,-98,-6,56,0
355,-5,-239,-99,-7,55,2
360,-6,-239,-98,-9,54,1
365,-6,-241,-98,-11,53,3
370,-5,-241,-93,-10,52,0
375,-7,-242,-98,-12,52,2
380,-7,-240,-100,-12,54,0
385,-5,-242,-100,-12,56,1
390,-2,-242,-100,-13,58,-1
395,-3,-243,-98,-11,58,1
400,-3,-241,-98,-12,60,-2
405,-1,-244,-98,-10,61,-1
410,-3,-242,-101,-9,62,-3
415,-3,-241,-100,-8,64,-2
420,-5,-242,-101,-7,62,-4
425,-2,-239,-99,-8,60,-3
