timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,27,-239,-66,22,-18,38
5,26,-236,-63,23,-17,40
10,28,-236,-65,23,-15,41
15,27,-237,-64,21,-12,41
20,29,-233,-60,21,-7,42
25,25,-233,-67,19,0,39
30,30,-230,-63,18,7,37
35,32,-231,-69,15,15,36
40,30,-231,-68,12,23,36
45,29,-228,-65,10,31,37
50,31,-226,-66,7,39,41
55,35,-227,-69,4,46,43
60,33,-227,-65,0,55,46
65,34,-230,-64,-1,61,51
70,36,-227,-70,-3,69,53
75,36,-231,-66,-4,77,55
80,36,-231,-71,-5,85,58
85,38,-229,-65,-6,94,63
90,38,-231,-66,-8,103,68
95,42,-236,-67,-10,108,74
100,41,-237,-68,-11,115,80
105,39,-236,-69,-11,121,89
110,39,-236,-69,-12,129,97
115,40,-239,-67,-12,136,107
120,43,-240,-67,-11,145,116
125,39,-240,-68,-10,153,127
130,36,-240,-69,-11,161,137
135,44,-239,-66,-13,167,148
140,45,-241,-67,-15,175,157
145,44,-240,-65,-19,185,164
150,42,-242,-65,-21,192,172
155,45,-243,-66,-23,201,178
160,45,-241,-65,-25,210,184
165,47,-241,-67,-24,221,191
170,44,-241,-65,-21,232,199
175,46,-236,-65,-19,243,207
180,48,-239,-72,-18,254,212
185,44,-242,-68,-22,264,217
190,47,-240,-73,-30,275,224
195,45,-238,-69,-40,287,230
200,45,-241,-70,-46,297,236
205,47,-242,-69,-48,309,244
210,43,-242,-74,-49,325,252
215,45,-243,-74,-54,339,260
220,41,-240,-75,-59,352,264
225,44,-242,-71,-64,366,272
230,41,-244,-72,-68,380,277
235,39,-244,-75,-68,394,284
240,34,-245,-77,-67,406,290
245,37,-243,-75,-66,419,294
250,37,-240,-76,-63,431,300
255,29,-240,-78,-60,442,306
260,29,-237,-81,-56,454,313
265,25,-236,-84,-52,466,318
270,21,-235,-90,-51,483,325
275,25,-231,-89,-51,499,331
280,17,-233,-87,-53,518,335
285,25,-231,-88,-53,538,333
290,24,-236,-88,-56,560,333
295,23,-239,-93,-58,582,330
300,21,-231,-90,-61,604,326
305,21,-231,-82,-66,626,321
310,23,-231,-82,-69,647,317
315,20,-233,-83,-69,662,314
320,16,-234,-82,-69,674,310
325,14,-230,-82,-70,679,310
330,15,-234,-78,-70,684,313
335,10,-235,-77,-72,685,316
340,11,-235,-77,-75,685,322
345,9,-235,-81,-79,681,325
350,4,-236,-78,-81,682,330
355,4,-233,-84,-83,679,334
360,5,-234,-78,-84,677,337
365,2,-234,-77,-82,673,340
370,1,-234,-73,-77,669,342
375,0,-235,-77,-71,663,345
380,0,-234,-73,-65,657,345
385,-5,-228,-76,-58,649,346
390,-11,-232,-74,-53,641,346
395,-9,-236,-76,-48,632,342
400,-12,-230,-81,-46,622,341
405,-16,-238,-72,-45,612,336
410,-15,-233,-78,-45,605,330
415,-20,-234,-75,-48,598,327
420,-21,-233,-81,-48,594,321
425,-16,-238,-75,-50,587,315
430,-21,-238,-76,-50,580,309
435,-20,-234,-78,-49,573,303
440,-18,-235,-77,-50,562,297
445,-17,-235,-76,-46,551,290
450,-14,-237,-74,-42,538,284
455,-17,-236,-76,-39,528,275
460,-17,-236,-74,-35,514,269
465,-14,-234,-81,-31,504,263
470,-13,-233,-81,-29,492,255
475,-12,-233,-81,-28,484,248
480,-12,-233,-78,-29,475,238
485,-10,-235,-82,-28,467,229
490,-9,-233,-78,-29,460,219
495,-6,-232,-85,-29,453,212
500,-5,-236,-86,-27,445,205
505,-4,-234,-81,-24,439,198
510,-1,-232,-79,-22,436,192
515,0,-239,-80,-18,432,188
520,-3,-236,-84,-17,427,181
525,-3,-237,-82,-15,424,177
530,0,-238,-83,-13,420,175
535,-5,-236,-84,-12,415,172
540,-3,-238,-80,-12,411,169
545,-2,-239,-85,-12,405,170
550,-5,-240,-78,-10,399,171
555,-9,-236,-82,-7,389,171
560,-4,-239,-82,-4,379,173
565,-10,-239,-85,-1,370,177
570,-9,-238,-81,4,363,179
575,-11,-234,-81,8,357,179
580,-11,-236,-83,12,353,181
585,-10,-238,-82,19,351,180
590,-8,-235,-78,22,350,180
595,-5,-236,-76,22,350,180
600,-3,-233,-79,22,350,179
605,-3,-239,-75,23,349,180
610,-4,-237,-77,23,346,177
615,-2,-234,-78,25,343,177
