timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,64,-216,-126,193,-104,-210
5,70,-216,-127,196,-62,-197
10,74,-224,-121,204,-26,-183
15,72,-219,-118,212,3,-167
20,67,-224,-114,219,24,-154
25,62,-231,-105,222,36,-140
30,52,-224,-109,219,44,-127
35,40,-228,-103,211,48,-116
40,35,-231,-100,202,49,-102
45,25,-226,-99,200,55,-91
50,15,-230,-100,205,57,-79
55,8,-229,-101,220,62,-71
60,2,-227,-105,239,64,-64
65,-4,-228,-103,256,66,-54
70,-11,-225,-106,274,68,-47
75,-17,-228,-100,290,66,-40
80,-19,-228,-111,301,65,-30
85,-21,-221,-109,308,62,-23
90,-22,-223,-112,311,58,-15
95,-19,-224,-103,308,52,-8
100,-19,-221,-104,303,47,-4
105,-17,-217,-108,291,41,0
110,-13,-215,-111,278,34,4
115,-9,-215,-106,265,30,5
120,-9,-208,-109,251,27,9
125,-2,-202,-107,239,25,10
130,-1,-205,-113,226,22,12
135,1,-204,-109,208,20,14
140,4,-205,-104,190,15,15
145,7,-205,-107,169,12,14
150,8,-207,-106,147,8,12
155,10,-210,-107,126,3,8
160,14,-213,-104,107,-2,4
165,13,-215,-102,91,-6,2
170,16,-220,-101,81,-9,1
175,14,-217,-100,75,-10,-2
180,15,-222,-101,74,-10,-1
185,14,-224,-99,75,-7,-1
190,11,-226,-98,81,-5,1
195,19,-227,-100,90,-3,4
200,13,-226,-96,102,-3,10
205,14,-223,-99,113,-5,14
210,9,-223,-100,121,-8,19
215,8,-221,-96,126,-13,23
220,5,-215,-100,128,-21,28
225,3,-210,-100,125,-27,30
230,2,-209,-100,122,-38,31
235,1,-207,-100,119,-51,29
240,-2,-209,-95,113,-70,29
245,-7,-204,-95,101,-93,28
250,-12,-202,-99,90,-120,27
255,-13,-199,-100,78,-151,28
260,-15,-193,-104,62,-184,28
265,-23,-192,-108,48,-220,26
270,-25,-191,-108,31,-258,24
275,-29,-190,-107,14,-293,21
280,-35,-193,-102,-5,-330,16
285,-40,-194,-103,-22,-364,11
290,-42,-191,-98,-39,-397,6
295,-53,-185,-98,-53,-422,-1
300,-55,-197,-87,-69,-445,-10
305,-59,-197,-86,-82,-464,-19
310,-61,-205,-83,-94,-477,-29
315,-60,-206,-79,-106,-484,-37
320,-54,-214,-78,-121,-484,-43
325,-53,-221,-78,-138,-478,-48
330,-49,-227,-82,-157,-463,-51
335,-47,-231,-85,-172,-446,-55
340,-40,-237,-82,-185,-429,-60
345,-31,-242,-83,-191,-412,-63
350,-32,-245,-92,-191,-397,-64
355,-24,-247,-89,-182,-385,-66
360,-20,-256,-88,-169,-375,-68
365,-15,-256,-90,-149,-368,-67
370,-12,-259,-92,-125,-358,-68
375,-6,-259,-90,-101,-346,-66
380,-2,-262,-89,-77,-329,-63
385,-5,-259,-91,-53,-307,-59
390,-3,-259,-87,-37,-285,-52
395,3,-260,-83,-21,-261,-45
400,7,-260,-89,-8,-232,-35
405,8,-260,-72,-6,-206,-22
410,14,-264,-81,-7,-180,-9
415,19,-260,-79,-13,-161,3
420,20,-256,-86,-20,-143,15
425,18,-252,-85,-26,-130,31
430,19,-252,-88,-32,-121,45
435,20,-246,-84,-36,-113,61
440,15,-248,-85,-36,-108,76
445,15,-241,-85,-30,-107,91
450,11,-237,-86,-21,-102,103
455,14,-236,-89,-18,-97,116
460,8,-231,-81,-15,-88,126
465,4,-229,-90,-18,-79,132
470,5,-226,-84,-25,-67,136
475,3,-221,-87,-34,-48,142
480,2,-219,-83,-45,-27,146
485,0,-216,-91,-55,-8,148
490,-1,-216,-83,-63,10,151
495,-3,-212,-88,-69,26,154
500,-4,-209,-85,-73,41,161
505,-5,-213,-84,-77,56,168
510,-11,-209,-78,-79,71,174
515,-10,-207,-80,-82,85,181
520,-9,-208,-79,-88,99,189
525,-11,-210,-77,-94,113,196
530,-13,-207,-77,-100,124,203
535,-12,-208,-83,-108,134,206
540,-14,-207,-83,-118,144,211
545,-14,-206,-78,-128,154,214
550,-11,-209,-78,-141,164,217
555,-13,-206,-80,-153,173,218
560,-11,-209,-82,-166,181,216
565,-11,-210,-72,-175,187,211
570,-11,-211,-80,-184,191,211
575,-12,-213,-80,-191,199,207
580,-11,-213,-78,-194,203,202
585,-11,-212,-76,-195,208,197
590,-11,-219,-78,-197,215,192
595,-10,-216,-74,-201,226,187
600,-8,-220,-76,-205,237,184
605,-9,-223,-77,-208,250,183
610,-7,-222,-77,-212,263,182
615,-2,-226,-74,-217,278,179
620,-1,-223,-74,-218,294,179
625,0,-227,-76,-216,310,173
630,1,-225,-72,-215,329,173
635,4,-226,-71,-212,346,171
640,3,-230,-72,-213,365,172
645,5,-226,-73,-217,382,170
650,3,-230,-74,-227,400,169
655,12,-230,-77,-233,418,171
660,14,-232,-72,-244,439,173
665,15,-236,-69,-255,460,176
670,17,-240,-67,-262,479,179
675,16,-237,-66,-266,497,182
680,21,-243,-65,-268,510,186
685,23,-248,-65,-268,518,190
690,22,-249,-67,-267,522,193
695,14,-252,-68,-261,517,197
700,15,-255,-70,-252,501,203
705,12,-254,-70,-237,479,207
710,3,-256,-68,-216,450,211
715,0,-257,-74,-188,419,217
720,-7,-258,-71,-156,391,222
725,-14,-257,-71,-122,370,229
730,-19,-258,-74,-84,355,232
735,-21,-258,-70,-42,347,237
740,-25,-258,-66,-3,348,236
745,-29,-257,-64,37,355,235
750,-33,-256,-64,70,368,234
755,-36,-258,-65,94,385,237
760,-31,-264,-66,110,409,243
765,-25,-265,-67,114,435,248
770,-18,-266,-72,109,460,249
775,-16,-264,-79,92,480,251
780,-9,-268,-96,63,490,257
785,-15,-274,-99,17,489,263
790,-12,-280,-114,-45,476,275
795,-6,-284,-122,-122,453,288
800,-1,-292,-128,-205,416,296
805,-1,-295,-137,-287,365,306
810,0,-304,-139,-359,304,315
815,4,-306,-142,-409,239,329
820,-4,-306,-140,-429,174,345
825,-6,-311,-140,-417,116,363
830,-14,-307,-135,-378,68,377
835,-21,-311,-129,-316,32,386
840,-20,-302,-126,-246,13,388
845,-23,-298,-125,-174,13,381
850,-24,-288,-131,-111,27,367
855,-25,-278,-137,-56,53,344
860,-24,-269,-144,-4,93,320
865,-18,-255,-154,55,149,297
870,-23,-242,-164,120,219,280
875,-18,-234,-172,185,304,267
880,-18,-218,-175,236,394,254
885,-26,-212,-179,262,467,244
890,-29,-198,-180,272,519,237
895,-23,-184,-187,272,561,240
900,-22,-174,-185,259,598,247
905,-14,-162,-173,241,628,255
910,-9,-154,-170,223,654,265
915,-3,-149,-167,196,677,275
920,0,-148,-161,154,697,287
925,0,-148,-159,97,701,295
930,8,-147,-157,29,685,304
935,16,-150,-157,-45,651,312
940,26,-156,-157,-122,609,321
945,31,-161,-162,-189,563,328
950,35,-169,-153,-240,519,330
955,33,-182,-153,-268,482,327
960,31,-191,-149,-271,459,324
965,24,-198,-143,-253,446,319
970,14,-206,-148,-226,446,318
975,7,-209,-150,-192,458,318
980,3,-216,-149,-162,473,319
985,4,-224,-155,-139,495,316
990,1,-223,-156,-128,516,305
995,2,-231,-153,-122,539,289
1000,1,-223,-157,-120,562,268
1005,7,-229,-151,-116,585,244
1010,11,-226,-149,-105,611,215
1015,13,-224,-151,-87,636,186
1020,13,-217,-143,-63,664,159
1025,12,-216,-140,-34,689,133
1030,18,-209,-140,-6,715,112
1035,14,-206,-132,16,735,94
1040,11,-200,-128,33,751,81
1045,12,-195,-122,41,762,77
1050,13,-195,-120,42,767,76
1055,16,-193,-112,33,763,83
1060,14,-191,-111,22,752,91
1065,13,-188,-107,7,736,100
1070,13,-186,-99,-10,717,113
1075,14,-181,-102,-24,696,127
1080,13,-182,-104,-34,676,142
1085,12,-181,-101,-37,657,152
1090,11,-176,-99,-36,638,163
1095,14,-176,-99,-26,617,175
1100,7,-170,-100,-14,597,182
1105,11,-176,-99,4,575,188
1110,4,-172,-94,26,555,196
1115,1,-171,-92,49,536,202
1120,1,-173,-89,69,513,207
1125,2,-172,-90,83,494,213
1130,1,-171,-92,89,476,215
1135,2,-177,-93,88,462,217
1140,2,-176,-89,81,451,212
1145,7,-178,-89,73,439,205
1150,5,-179,-88,60,426,198
1155,12,-177,-99,43,414,191
1160,15,-184,-100,24,405,187
1165,14,-183,-97,9,394,186
1170,17,-183,-95,-4,382,184
1175,15,-185,-98,-19,368,185
1180,20,-189,-97,-34,354,187
1185,25,-188,-96,-50,340,190
1190,22,-192,-96,-65,322,193
1195,21,-196,-96,-79,305,196
1200,24,-197,-93,-93,286,198
1205,26,-203,-97,-105,268,198
1210,25,-210,-90,-115,249,194
1215,19,-220,-89,-119,231,192
1220,23,-223,-81,-113,209,188
1225,20,-233,-80,-97,189,187
1230,20,-245,-72,-68,163,188
1235,11,-252,-69,-28,136,192
1240,5,-258,-64,17,107,196
1245,4,-261,-58,67,80,204
1250,-5,-268,-59,119,49,212
1255,-14,-270,-58,169,20,221
1260,-12,-274,-63,214,1,230
1265,-14,-274,-64,254,-2,242
1270,-14,-275,-67,295,19,253
1275,-2,-271,-68,332,60,264
1280,6,-274,-65,371,114,271
1285,15,-270,-67,412,174,275
1290,26,-266,-64,458,235,278
1295,36,-264,-61,505,290,276
1300,47,-259,-62,554,335,270
1305,59,-261,-59,595,373,264
1310,68,-256,-58,629,402,250
1315,73,-256,-54,660,422,230
1320,73,-257,-60,691,432,207
1325,79,-254,-57,722,430,186
1330,76,-250,-63,744,421,166
1335,74,-248,-80,740,409,147
1340,65,-238,-101,694,400,127
1345,61,-241,-122,604,400,106
1350,52,-233,-154,474,412,90
1355,53,-237,-186,324,437,78
1360,52,-238,-215,167,479,73
1365,63,-239,-231,24,530,73
1370,67,-239,-242,-92,593,80
1375,73,-248,-237,-174,665,85
1380,84,-262,-229,-214,743,88
1385,91,-285,-218,-204,821,84
1390,89,-307,-197,-154,901,78
1395,78,-320,-194,-84,973,66
1400,62,-322,-193,-16,1013,47
1405,40,-319,-194,40,1008,21
1410,12,-309,-194,92,956,-5
1415,-7,-292,-205,155,863,-21
1420,-26,-272,-213,237,744,-34
1425,-54,-255,-222,331,611,-40
1430,-69,-243,-218,424,469,-41
1435,-98,-231,-222,495,331,-39
1440,-109,-221,-219,523,212,-35
1445,-116,-216,-221,515,123,-34
1450,-112,-207,-210,488,68,-33
1455,-106,-199,-206,450,48,-31
1460,-88,-199,-199,408,54,-37
1465,-77,-193,-197,371,81,-45
1470,-58,-193,-186,348,116,-50
1475,-49,-193,-173,336,157,-52
1480,-32,-202,-165,329,203,-47
1485,-13,-200,-156,316,254,-37
1490,5,-210,-146,294,308,-21
1495,19,-208,-141,263,354,-2
1500,31,-210,-144,227,393,26
1505,46,-214,-142,184,425,61
1510,61,-217,-143,145,452,103
1515,72,-217,-145,124,471,143
1520,77,-211,-150,127,479,182
1525,80,-207,-144,156,483,227
1530,80,-204,-139,204,485,281
1535,77,-199,-135,259,488,340
1540,76,-196,-136,305,490,403
1545,69,-198,-128,332,494,457
1550,65,-197,-124,341,507,504
1555,56,-196,-117,340,526,542
1560,46,-195,-114,328,553,573
1565,39,-189,-118,303,583,597
1570,32,-184,-114,268,611,613
1575,25,-182,-110,235,641,629
1580,18,-173,-106,202,666,640
1585,11,-163,-113,174,687,649
1590,2,-155,-106,152,702,657
1595,3,-155,-113,138,715,660
1600,-1,-146,-105,132,724,660
1605,-7,-142,-105,134,732,657
1610,-9,-142,-98,141,739,650
1615,-16,-137,-98,149,745,639
1620,-16,-136,-96,159,752,626
1625,-18,-133,-93,167,760,610
1630,-25,-129,-91,172,768,594
1635,-22,-128,-89,165,778,581
1640,-26,-127,-91,152,791,565
1645,-24,-132,-82,130,802,556
1650,-24,-133,-88,101,812,548
1655,-22,-137,-84,68,818,546
1660,-20,-138,-82,29,821,542
1665,-21,-140,-83,-7,820,539
1670,-23,-146,-87,-42,812,537
1675,-20,-158,-87,-72,802,528
1680,-19,-161,-85,-103,790,515
1685,-19,-171,-81,-131,771,499
1690,-23,-175,-82,-149,749,477
1695,-18,-188,-82,-160,729,450
1700,-22,-192,-81,-165,705,422
1705,-25,-196,-71,-159,679,392
1710,-21,-205,-67,-151,644,361
1715,-20,-211,-67,-135,615,328
1720,-23,-217,-65,-113,589,300
1725,-26,-220,-63,-93,567,271
1730,-24,-221,-64,-70,547,242
1735,-22,-226,-67,-42,529,218
1740,-26,-228,-67,-18,515,191
1745,-24,-232,-67,9,502,168
1750,-25,-229,-71,33,495,146
1755,-21,-230,-74,53,492,130
1760,-19,-230,-72,77,493,114
1765,-14,-231,-67,97,495,104
1770,-2,-234,-68,109,499,100
1775,1,-241,-64,121,503,100
1780,9,-242,-63,126,500,108
1785,14,-247,-65,130,489,119
1790,23,-250,-62,125,474,135
1795,50,-247,-69,117,458,164
1800,35,-260,-68,113,441,201
1805,48,-260,-67,99,411,195
1810,58,-260,-75,82,394,196
1815,60,-260,-72,83,379,201
1820,51,-270,-64,96,360,208
1825,49,-279,-70,120,327,213
1830,40,-275,-68,157,291,217
1835,25,-278,-66,212,255,233
1840,13,-278,-63,264,240,257
1845,8,-287,-57,305,261,286
1850,4,-301,-43,338,317,313
1855,8,-306,-28,367,404,335
1860,16,-311,-19,388,506,350
1865,21,-311,-29,390,609,361
1870,33,-314,-39,366,699,368
1875,45,-314,-63,305,760,375
1880,58,-311,-98,199,793,388
1885,70,-306,-146,47,793,406
1890,83,-301,-187,-136,747,427
1895,94,-290,-246,-329,643,447
1900,79,-283,-281,-496,481,468
1905,53,-288,-282,-582,296,508
1910,29,-306,-248,-562,155,581
1915,-5,-315,-223,-429,79,670
1920,-38,-334,-185,-208,54,743
1925,-53,-330,-179,29,62,775
1930,-67,-304,-200,210,95,778
1935,-83,-280,-227,306,147,766
1940,-96,-258,-239,343,205,741
1945,-98,-238,-245,346,271,712
1950,-90,-218,-242,344,377,692
1955,-61,-205,-225,345,532,679
1960,-39,-191,-216,354,708,652
1965,-32,-179,-214,366,877,625
1970,-34,-164,-212,362,1015,599
1975,-32,-141,-223,334,1105,576
1980,-21,-132,-220,267,1149,558
1985,-5,-132,-211,165,1159,542
1990,2,-143,-206,51,1145,528
1995,9,-158,-193,-49,1105,515
2000,14,-175,-181,-125,1044,498
2005,19,-186,-169,-174,972,481
2010,24,-196,-163,-200,897,460
2015,28,-205,-157,-213,825,439
2020,18,-211,-159,-208,766,418
2025,12,-222,-158,-182,724,403
2030,7,-224,-160,-143,703,392
2035,5,-228,-158,-96,702,380
2040,4,-229,-158,-53,715,362
2045,0,-232,-153,-13,737,338
2050,-3,-233,-146,19,758,306
2055,-7,-229,-137,46,777,267
2060,-11,-224,-131,66,794,227
2065,-10,-217,-122,81,807,180
2070,-16,-212,-117,92,819,134
2075,-15,-203,-113,90,828,89
2080,-20,-189,-112,80,837,47
2085,-14,-187,-102,65,842,11
2090,-16,-182,-98,47,848,-19
2095,-13,-177,-94,32,847,-44
2100,-12,-171,-92,23,843,-63
2105,-10,-162,-87,12,832,-79
2110,-8,-158,-80,-2,818,-87
2115,-15,-153,-76,-10,794,-90
2120,-8,-147,-73,-11,762,-86
2125,-8,-147,-74,-10,723,-77
2130,-10,-145,-73,-10,680,-66
2135,-10,-140,-76,-13,633,-48
2140,-7,-139,-72,-16,587,-28
2145,-5,-135,-70,-25,541,-10
2150,-7,-134,-70,-37,498,10
2155,-4,-134,-72,-49,455,27
2160,-1,-132,-72,-66,414,40
2165,0,-133,-72,-83,373,55
2170,0,-133,-71,-101,335,62
2175,2,-136,-73,-125,296,71
2180,2,-134,-75,-149,255,78
2185,4,-142,-78,-168,218,86
2190,4,-149,-83,-186,182,87
2195,9,-150,-85,-200,148,91
2200,7,-157,-88,-216,112,91
2205,8,-167,-91,-226,80,91
2210,15,-171,-88,-235,53,93
2215,10,-180,-86,-245,30,91
2220,14,-193,-86,-254,11,90
2225,15,-202,-85,-262,-3,92
2230,18,-220,-72,-267,-12,95
2235,17,-226,-67,-264,-23,95
