timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-26,-247,-6,57,11,-13
5,-28,-245,-4,56,11,-13
10,-27,-249,-8,55,11,-12
15,-32,-247,-6,55,12,-12
20,-30,-248,-6,54,11,-12
25,-33,-250,-7,55,11,-13
30,-27,-247,-3,55,10,-14
35,-31,-248,-5,57,12,-14
40,-31,-247,-1,58,11,-14
45,-32,-246,-9,57,11,-15
50,-29,-244,-11,57,11,-13
55,-30,-240,-5,57,11,-12
60,-30,-246,-8,55,11,-11
65,-31,-247,-7,55,9,-13
70,-31,-247,-10,52,10,-12
75,-29,-247,-8,50,8,-13
80,-30,-247,-7,49,9,-13
85,-30,-245,-6,46,9,-12
90,-31,-248,-8,45,11,-11
95,-31,-245,-9,42,13,-11
100,-29,-245,-11,42,14,-12
105,-30,-246,-7,42,14,-12
110,-28,-248,-9,42,13,-13
115,-26,-248,-8,43,14,-15
120,-32,-248,-8,45,15,-15
125,-28,-249,-8,46,15,-15
130,-27,-246,-7,49,16,-15
135,-29,-247,-11,51,17,-14
140,-30,-247,-10,53,17,-12
145,-29,-245,-10,57,16,-12
150,-29,-247,-6,59,17,-11
155,-30,-247,-12,61,16,-11
160,-30,-247,-7,62,14,-10
165,-32,-247,-4,62,13,-11
170,-31,-245,-3,61,12,-12
175,-28,-244,-4,61,11,-10
180,-30,-249,-5,59,11,-11
185,-27,-248,-5,57,10,-10
190,-30,-245,-10,55,9,-12
195,-28,-247,-4,55,8,-10
200,-32,-245,-8,53,8,-10
205,-32,-246,-9,52,7,-13
210,-29,-247,-6,52,7,-12
215,-27,-250,-4,50,7,-12
220,-29,-246,-11,50,6,-12
225,-32,-244,-13,48,7,-14
230,-42,-255,0,47,9,-12
235,-27,-248,-7,46,10,-12
240,-32,-245,-8,46,11,-11
245,-31,-245,-9,44,14,-10
250,-33,-246,-11,44,14,-9
255,-30,-247,-9,46,16,-10
260,-28,-246,-9,47,16,-9
265,-30,-244,-5,49,14,-11
270,-32,-247,-8,50,14,-12
275,-27,-249,-6,51,14,-12
280,-34,-245,-12,51,14,-12
285,-29,-249,-5,49,15,-11
290,-31,-249,-8,50,15,-11
295,-30,-249,-6,50,14,-13
300,-30,-249,-9,51,14,-14
305,-28,-247,-7,50,13,-14
310,-30,-247,-9,50,15,-14
315,-31,-244,-6,48,14,-14
320,-32,-244,-5,48,12,-15
325,-32,-247,-4,48,12,-14
330,-33,-245,-8,48,12,-14
335,-31,-248,-7,50,13,-13
340,-32,-244,-7,52,13,-12
345,-31,-249,-8,53,12,-11
350,-29,-247,-6,53,13,-11
355,-30,-244,-12,53,12,-9
360,-29,-248,-7,52,12,-9
365,-29,-246,-8,51,10,-9
370,-32,-249,-4,50,11,-10
375,-31,-246,-8,48,13,-9
380,-31,-245,-9,47,13,-8
385,-27,-245,-11,48,12,-8
390,-31,-247,-7,48,14,-9
395,-30,-246,-7,49,12,-11
400,-32,-246,-3,50,13,-10
405,-29,-246,-9,49,13,-11
410,-32,-249,-6,49,12,-12
415,-31,-246,-8,47,11,-14
420,-30,-247,-9,46,11,-16
425,-28,-243,-8,44,11,-15
430,-29,-247,-6,44,12,-16
435,-30,-244,-5,45,13,-12
440,-32,-249,-6,44,13,-14
445,-31,-244,-7,44,13,-13
450,-28,-246,-5,44,12,-13
455,-28,-248,-5,44,12,-11
460,-29,-247,-4,44,12,-11
465,-31,-245,-10,44,13,-13
