timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-18,-250,-58,-17,65,-7
5,-21,-250,-59,-15,65,-7
10,-18,-251,-58,-14,66,-8
15,-17,-253,-59,-12,67,-8
20,-21,-248,-58,-12,67,-9
25,-18,-263,-63,-11,67,-8
30,-23,-250,-56,-9,67,-10
35,-20,-255,-60,-8,65,-8
40,-20,-251,-56,-7,66,-10
45,-20,-248,-57,-5,66,-12
50,-20,-253,-58,-3,67,-12
55,-21,-253,-58,-2,65,-11
60,-20,-250,-55,-1,66,-11
65,-17,-250,-59,1,67,-10
70,-21,-251,-58,4,67,-10
75,-20,-254,-58,6,68,-11
80,-21,-252,-58,7,69,-12
85,-20,-252,-56,9,70,-10
90,-21,-250,-64,11,71,-12
95,-20,-248,-55,10,73,-12
100,-19,-251,-58,12,75,-12
105,-18,-250,-59,12,78,-14
110,-17,-249,-60,13,81,-15
115,-22,-250,-58,12,83,-14
120,-17,-251,-54,12,83,-16
125,-17,-249,-56,10,85,-17
130,-23,-246,-48,9,84,-18
135,-16,-250,-59,7,84,-19
140,-20,-250,-56,7,85,-21
145,-19,-250,-55,7,84,-25
150,-19,-249,-58,6,85,-26
155,-17,-252,-56,5,89,-27
160,-17,-249,-54,5,94,-29
165,-16,-250,-57,4,98,-34
170,-14,-252,-59,0,104,-38
175,-11,-254,-55,-8,107,-41
180,-12,-254,-58,-14,109,-44
185,-12,-255,-61,-21,107,-46
190,-12,-255,-61,-29,105,-45
195,-14,-254,-59,-36,104,-43
200,-16,-256,-64,-42,105,-40
205,-15,-258,-61,-45,106,-38
210,-16,-253,-59,-44,109,-36
215,-17,-254,-60,-40,112,-38
220,-17,-253,-59,-34,116,-38
225,-13,-253,-54,-28,120,-41
230,-14,-254,-54,-23,122,-46
235,-14,-253,-58,-20,121,-52
240,-9,-249,-58,-19,119,-54
245,-10,-249,-55,-18,116,-55
250,-7,-251,-59,-21,116,-56
255,-6,-251,-61,-28,119,-57
260,-4,-249,-63,-38,125,-57
265,-6,-248,-62,-48,133,-59
270,-5,-247,-60,-54,143,-60
275,0,-247,-63,-58,153,-59
280,-1,-250,-59,-58,162,-55
285,0,-248,-57,-59,166,-51
290,0,-248,-57,-55,168,-46
295,0,-247,-55,-49,171,-41
300,0,-247,-44,-41,175,-32
305,-2,-247,-47,-36,175,-25
310,0,-248,-46,-36,179,-21
315,-6,-247,-50,-40,184,-19
320,-1,-248,-51,-44,192,-18
325,-3,-246,-50,-49,201,-16
330,-3,-245,-53,-50,207,-14
335,0,-243,-48,-49,210,-14
340,0,-246,-48,-41,212,-13
345,-1,-247,-45,-32,209,-11
350,-2,-256,-42,-27,207,-10
355,1,-252,-44,-21,203,-7
360,2,-248,-45,-17,201,-2
365,1,-251,-45,-16,200,3
370,0,-254,-47,-15,201,10
375,1,-254,-48,-15,204,16
380,2,-258,-48,-13,208,23
385,0,-252,-48,-14,213,30
390,-1,-251,-52,-16,218,35
395,-1,-253,-54,-20,223,41
400,1,-250,-58,-25,228,45
405,-1,-248,-57,-30,233,49
410,-1,-247,-57,-32,236,51
415,4,-249,-61,-36,240,53
420,2,-248,-63,-42,243,53
425,1,-244,-65,-51,249,53
430,3,-247,-63,-62,257,53
435,0,-246,-67,-70,263,51
440,0,-246,-65,-79,269,51
445,0,-249,-64,-85,276,49
450,1,-248,-70,-87,282,47
455,0,-250,-66,-88,287,45
460,-4,-251,-69,-85,288,45
465,-1,-247,-67,-79,292,43
470,-2,-251,-69,-74,288,44
475,-2,-249,-68,-70,289,42
480,-6,-248,-69,-67,286,41
485,-8,-247,-66,-63,285,38
490,-7,-246,-62,-60,282,35
495,-6,-247,-61,-55,277,32
500,-5,-245,-64,-47,273,30
505,-7,-241,-61,-41,269,25
510,-10,-242,-64,-34,264,21
515,-10,-239,-63,-32,257,17
520,-13,-235,-66,-33,251,14
525,-16,-236,-63,-38,242,9
530,-17,-232,-63,-46,232,7
535,-20,-230,-59,-58,224,9
540,-23,-228,-63,-72,213,9
545,-22,-229,-59,-85,200,9
550,-28,-230,-56,-97,188,10
555,-31,-229,-58,-107,174,10
560,-29,-230,-60,-119,159,8
565,-32,-232,-61,-138,148,6
570,-34,-232,-59,-160,138,5
575,-34,-236,-57,-185,129,6
580,-35,-238,-52,-202,119,5
585,-35,-245,-49,-212,108,4
590,-37,-245,-46,-215,96,4
