timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-16,-254,22,14,115,-13
5,-13,-257,27,16,114,-11
10,-15,-254,23,16,113,-12
15,-13,-257,20,15,113,-10
20,-11,-256,24,14,112,-9
25,-14,-256,19,15,112,-8
30,-12,-251,23,16,113,-8
35,-11,-255,23,19,114,-8
40,-14,-256,21,25,115,-10
45,-7,-254,22,32,119,-8
50,-13,-249,24,38,118,-10
55,-10,-253,26,41,118,-7
60,-12,-250,25,46,117,-8
65,-13,-249,26,48,116,-6
70,-11,-249,24,48,115,-3
75,-18,-256,25,45,112,-2
80,-14,-251,26,37,110,3
85,-11,-247,21,27,107,4
90,-13,-248,25,17,103,8
95,-13,-247,28,10,101,11
100,-13,-248,30,9,102,16
105,-14,-247,28,11,105,18
110,-12,-248,28,16,112,24
115,-17,-248,28,18,121,26
120,-15,-251,28,19,132,29
125,-14,-250,30,15,139,27
130,-17,-252,26,11,144,27
135,-17,-259,33,4,146,27
140,-18,-256,33,-1,145,25
145,-23,-262,34,-4,143,25
150,-25,-259,31,-5,139,23
155,-24,-263,36,-5,136,20
160,-25,-258,33,-4,130,18
165,-25,-255,36,-3,128,13
170,-26,-255,36,1,126,9
175,-26,-252,36,4,126,4
180,-24,-249,33,4,126,1
185,-23,-251,32,5,126,-4
190,-21,-250,32,4,126,-6
195,-21,-248,35,4,129,-9
200,-20,-246,30,6,131,-11
205,-19,-248,32,6,137,-15
210,-21,-247,30,4,143,-16
215,-19,-244,33,3,148,-18
220,-20,-247,37,0,150,-17
225,-22,-241,40,-8,153,-19
230,-22,-247,41,-18,156,-21
235,-19,-247,38,-31,160,-21
240,-23,-246,37,-45,165,-21
245,-22,-249,41,-63,170,-21
250,-25,-247,40,-79,173,-19
255,-26,-248,38,-99,173,-18
260,-30,-249,36,-113,169,-17
265,-28,-252,35,-126,164,-15
270,-32,-249,40,-137,154,-15
275,-31,-249,36,-143,143,-17
280,-33,-250,31,-145,130,-18
285,-32,-249,34,-147,119,-18
290,-34,-250,37,-147,106,-16
295,-32,-254,33,-147,97,-16
300,-30,-250,31,-147,92,-16
305,-30,-251,32,-146,91,-12
310,-28,-250,34,-145,90,-8
315,-23,-253,33,-146,90,-7
320,-24,-252,32,-152,94,-6
325,-27,-247,34,-161,95,-5
330,-23,-250,35,-174,94,-6
335,-22,-249,38,-188,93,-7
340,-22,-248,34,-199,92,-11
345,-23,-249,37,-203,92,-15
350,-19,-252,38,-200,97,-23
355,-20,-252,35,-192,100,-31
360,-15,-250,35,-183,106,-36
365,-13,-252,30,-176,109,-44
370,-13,-251,33,-171,111,-48
375,-11,-250,28,-171,114,-54
380,-9,-249,30,-173,122,-62
385,-12,-249,26,-175,130,-69
390,-13,-248,23,-182,140,-71
395,-14,-249,27,-186,148,-74
400,-14,-250,26,-189,156,-78
405,-11,-248,30,-191,161,-81
410,-16,-248,28,-193,163,-83
415,-21,-243,29,-194,163,-82
420,-16,-245,29,-200,161,-80
425,-17,-243,24,-207,161,-77
430,-15,-242,18,-216,162,-74
435,-17,-238,21,-228,164,-66
440,-19,-236,19,-244,170,-59
445,-19,-232,17,-262,173,-47
450,-18,-232,17,-276,176,-37
455,-22,-234,16,-297,180,-23
460,-16,-234,13,-316,181,-10
465,-12,-239,17,-337,181,5
470,-13,-234,19,-356,178,17
475,-14,-237,20,-377,173,30
480,-10,-238,19,-398,171,42
485,-7,-240,24,-419,166,54
490,-3,-239,26,-439,163,60
495,-10,-243,23,-459,158,69
500,-10,-243,24,-482,154,75
505,-9,-244,26,-507,149,84
510,-10,-247,27,-535,145,92
515,-10,-249,27,-565,140,95
520,-11,-253,30,-594,134,97
525,-14,-258,25,-622,126,97
530,-13,-263,24,-645,117,96
535,-11,-271,22,-664,108,92
540,-15,-273,21,-672,100,86
545,-13,-273,21,-671,92,80
550,-8,-276,15,-663,88,70
555,-6,-271,12,-654,83,59
560,-1,-266,13,-639,83,48
565,-1,-262,10,-623,86,35
570,1,-258,14,-605,92,25
575,0,-255,14,-590,97,14
580,0,-251,21,-584,98,6
585,0,-250,20,-588,93,-5
590,0,-247,21,-604,81,-8
595,0,-247,23,-626,66,-10
600,0,-245,25,-651,52,-10
605,1,-248,23,-681,42,-9
610,-1,-247,22,-705,32,-6
615,-2,-249,19,-730,24,-2
620,0,-253,15,-756,16,-3
625,0,-259,14,-777,11,-9
630,-2,-264,10,-793,1,-17
635,-5,-270,13,-805,-15,-30
640,0,-269,6,-818,-31,-46
645,-5,-268,4,-829,-48,-63
650,-4,-271,4,-845,-64,-80
655,-11,-266,6,-855,-71,-96
660,-10,-266,2,-853,-73,-101
665,-9,-262,7,-844,-67,-105
670,-14,-257,5,-831,-65,-110
675,-14,-254,9,-820,-62,-114
680,-11,-254,11,-812,-66,-116
685,-19,-250,14,-809,-74,-115
690,-24,-250,17,-809,-89,-121
695,-25,-247,19,-812,-110,-128
700,-22,-249,19,-819,-128,-129
705,-27,-246,18,-831,-146,-134
710,-25,-247,17,-839,-161,-146
715,-22,-249,13,-837,-165,-148
720,-13,-252,17,-828,-161,-142
725,-15,-249,15,-808,-154,-140
730,-8,-258,12,-776,-149,-133
735,-9,-251,5,-743,-151,-135
740,-1,-250,4,-712,-156,-139
745,3,-249,7,-689,-164,-154
750,4,-250,4,-671,-169,-168
755,10,-249,0,-660,-169,-176
760,7,-249,1,-654,-168,-180
765,10,-248,3,-648,-163,-184
770,7,-249,1,-642,-157,-192
775,3,-247,-7,-633,-141,-195
780,3,-249,-5,-622,-112,-189
785,10,-248,-10,-610,-76,-179
790,7,-244,-10,-599,-37,-170
795,5,-242,-11,-592,3,-166
800,10,-243,-14,-588,39,-163
805,7,-239,-16,-588,68,-163
810,9,-242,-16,-594,95,-166
815,10,-236,-17,-605,111,-172
820,7,-236,-17,-622,120,-184
825,10,-232,-20,-644,125,-194
830,12,-235,-20,-672,125,-204
835,12,-233,-21,-699,124,-210
840,14,-235,-22,-725,130,-213
845,13,-237,-24,-743,135,-220
850,15,-238,-21,-756,142,-221
855,16,-237,-24,-763,154,-217
860,16,-239,-22,-763,170,-210
865,22,-242,-24,-759,183,-206
870,18,-241,-26,-750,195,-202
875,21,-244,-25,-738,206,-198
880,22,-246,-23,-726,212,-195
885,27,-246,-30,-714,214,-194
890,20,-250,-19,-700,211,-197
895,19,-254,-21,-682,204,-208
900,21,-255,-20,-661,200,-210
905,21,-254,-15,-630,201,-207
910,15,-256,-16,-595,204,-207
915,20,-254,-11,-556,204,-210
920,20,-256,-7,-515,209,-217
925,21,-255,-8,-476,216,-223
930,24,-254,-6,-444,223,-228
935,23,-253,-3,-426,226,-247
940,29,-255,-4,-410,223,-261
945,29,-251,-2,-393,218,-268
950,32,-251,-1,-378,213,-265
955,29,-248,1,-370,203,-258
960,36,-248,0,-379,194,-251
965,33,-248,8,-400,193,-230
970,26,-247,13,-418,192,-194
975,27,-251,15,-430,190,-150
980,23,-253,24,-450,203,-117
985,21,-254,26,-469,224,-87
990,23,-262,32,-494,252,-66
995,20,-269,39,-519,289,-48
1000,22,-278,38,-542,318,-34
1005,26,-285,37,-559,334,-26
1010,33,-296,36,-577,338,-28
1015,34,-301,31,-595,333,-37
1020,37,-309,33,-599,313,-40
1025,41,-310,32,-590,291,-38
1030,39,-317,24,-560,262,-26
1035,33,-317,17,-507,230,-3
1040,30,-318,7,-434,200,39
1045,27,-314,-6,-353,175,92
1050,26,-305,-18,-276,154,151
1055,23,-297,-34,-216,145,209
1060,24,-286,-59,-194,158,261
1065,30,-272,-76,-223,192,313
1070,36,-260,-96,-306,240,355
1075,45,-248,-116,-433,295,385
1080,49,-244,-129,-596,342,398
1085,55,-242,-149,-779,374,402
1090,58,-245,-160,-960,391,394
1095,59,-258,-171,-1111,386,383
1100,58,-269,-183,-1206,354,373
1105,55,-287,-191,-1231,313,366
1110,47,-312,-198,-1200,284,358
1115,31,-335,-192,-1118,279,343
1120,9,-360,-183,-976,292,328
1125,-3,-371,-167,-764,301,274
1130,-21,-377,-156,-499,309,208
1135,-37,-374,-144,-213,335,153
1140,-55,-363,-127,66,365,102
1145,-69,-352,-117,323,375,43
1150,-83,-340,-111,548,356,-16
1155,-101,-327,-102,706,324,-55
1160,-113,-323,-77,784,272,-70
1165,-119,-318,-78,790,205,-66
1170,-133,-315,-62,737,126,-53
1175,-138,-325,-45,641,53,-27
1180,-141,-329,-35,524,-2,10
1185,-137,-337,-31,398,-31,57
1190,-120,-349,-32,274,-52,99
1195,-102,-362,-38,156,-87,142
1200,-74,-374,-50,52,-151,190
1205,-51,-389,-59,-39,-256,236
1210,-33,-404,-67,-112,-397,270
1215,-19,-415,-80,-164,-564,286
1220,-7,-424,-87,-190,-737,283
1225,-4,-434,-90,-191,-891,269
1230,1,-441,-88,-177,-1011,255
1235,-8,-451,-80,-154,-1096,251
1240,-19,-465,-70,-99,-1164,228
1245,-27,-478,-61,0,-1211,200
1250,-35,-480,-49,118,-1223,181
1255,-48,-476,-47,241,-1211,168
1260,-50,-464,-49,360,-1198,152
1265,-55,-439,-47,462,-1176,142
1270,-42,-419,-48,533,-1150,150
1275,-45,-395,-46,571,-1132,156
1280,-42,-367,-42,599,-1147,149
1285,-33,-340,-36,619,-1165,152
1290,-21,-308,-33,638,-1151,216
1295,-25,-285,-24,660,-1129,269
1300,-23,-249,-22,689,-1109,304
1305,-15,-222,-14,702,-1064,370
1310,-22,-198,-14,709,-1030,406
1315,-21,-165,-12,712,-992,431
1320,-19,-132,-13,701,-963,449
1325,-8,-86,-12,662,-929,440
1330,1,-61,-12,622,-899,452
1335,2,-43,-5,569,-901,459
1340,2,-7,-2,508,-919,446
1345,9,13,0,427,-963,436
1350,11,30,10,327,-1025,380
1355,3,40,16,247,-1098,315
1360,5,47,17,146,-1188,239
1365,-5,50,23,58,-1282,147
1370,-7,44,23,-14,-1376,58
1375,-3,34,15,-57,-1442,-42
1380,0,24,4,-68,-1455,-141
1385,15,25,-13,-60,-1420,-199
1390,5,7,-17,-53,-1326,-179
1395,3,-17,-22,-56,-1229,-185
1400,8,-23,-30,-53,-1137,-225
1405,6,-37,-35,-54,-1023,-235
1410,12,-54,-31,-69,-912,-244
1415,16,-67,-37,-70,-803,-253
1420,37,-84,-31,-65,-696,-266
1425,46,-100,-32,-38,-601,-293
1430,55,-111,-29,21,-521,-340
1435,64,-114,-20,108,-454,-394
1440,70,-113,-20,220,-398,-442
1445,74,-105,-12,342,-353,-481
1450,73,-95,-8,450,-315,-504
1455,65,-77,8,533,-282,-514
1460,62,-67,11,579,-252,-500
1465,50,-56,20,594,-221,-466
1470,42,-44,16,585,-183,-419
1475,35,-33,13,555,-132,-365
1480,19,-27,-5,503,-58,-308
1485,7,-26,-24,430,34,-248
1490,-13,-32,-63,321,126,-183
1495,-38,-41,-108,145,207,-107
1500,-59,-58,-183,-136,264,-15
1505,-91,-83,-264,-567,310,88
1510,-121,-110,-334,-1172,334,194
1515,-152,-165,-384,-1868,340,318
1520,-166,-234,-395,-2505,337,456
1525,-162,-335,-359,-2924,331,589
1530,-155,-450,-310,-2989,353,725
1535,-148,-554,-256,-2709,403,866
1540,-142,-639,-203,-2227,425,940
1545,-127,-692,-162,-1671,421,912
1550,-103,-716,-151,-1150,423,815
1555,-67,-715,-157,-767,462,673
1560,-28,-703,-162,-542,525,485
1565,-1,-684,-163,-446,587,231
1570,17,-657,-153,-402,628,-77
1575,20,-632,-124,-322,656,-377
1580,22,-620,-94,-166,688,-625
1585,55,-611,-68,71,759,-760
1590,70,-617,-46,352,890,-769
1595,106,-631,-40,637,1053,-690
1600,126,-639,-26,854,1298,-595
1605,143,-640,-33,996,1589,-509
1610,157,-629,-40,1050,1904,-445
1615,155,-607,-40,1036,2214,-402
1620,141,-575,-37,996,2485,-389
1625,121,-545,-28,983,2702,-432
