timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,-5,-257,-28,-15,74,-12
5,-3,-257,-30,-14,75,-12
10,-2,-257,-26,-15,75,-10
15,-1,-256,-28,-17,77,-8
20,-3,-254,-32,-21,79,-6
25,-9,-248,-35,-25,81,-3
30,0,-255,-29,-31,82,-2
35,-4,-253,-27,-37,84,-2
40,-1,-254,-29,-41,85,-2
45,-2,-255,-25,-39,86,-2
50,0,-254,-24,-34,89,-3
55,-2,-254,-30,-29,92,-4
60,0,-252,-28,-21,93,-4
65,-4,-257,-30,-14,97,-4
70,-4,-256,-29,-7,99,-3
75,-5,-252,-26,-2,101,-1
80,-3,-258,-26,-2,102,1
85,-2,-260,-32,-4,101,0
90,-3,-254,-31,-9,101,0
95,-8,-255,-32,-19,100,0
100,-3,-254,-31,-30,101,2
105,-1,-255,-30,-40,101,2
110,-2,-254,-32,-45,100,3
115,-2,-255,-30,-46,100,1
120,-3,-255,-28,-43,102,-1
125,-1,-253,-31,-39,104,-4
130,-5,-258,-29,-32,106,-7
135,-2,-251,-28,-26,105,-10
140,-4,-254,-27,-22,103,-11
145,-2,-256,-28,-21,101,-12
150,-4,-255,-29,-21,100,-12
155,-7,-254,-31,-21,99,-13
160,-4,-256,-30,-21,99,-12
165,-2,-257,-30,-22,101,-11
170,-3,-256,-34,-21,102,-9
175,-3,-260,-29,-19,105,-7
180,-5,-254,-28,-20,108,-5
185,-1,-258,-28,-19,108,-5
190,-3,-254,-30,-19,109,-3
195,-4,-253,-27,-19,109,-4
200,-6,-256,-30,-20,108,-4
205,-7,-255,-30,-19,106,-4
210,-2,-255,-32,-19,104,-4
215,-3,-253,-31,-18,102,-5
220,0,-256,-31,-19,100,-4
225,-5,-254,-31,-21,98,-4
230,-3,-253,-33,-22,98,-5
235,-7,-251,-32,-22,99,-5
240,-5,-253,-30,-23,100,-3
245,-6,-253,-34,-22,100,-3
250,-3,-256,-25,-23,100,-4
255,-7,-256,-33,-22,100,-4
260,-4,-257,-32,-22,101,-5
265,-5,-256,-29,-21,101,-8
270,-5,-255,-30,-23,101,-8
275,-6,-253,-33,-21,100,-6
280,-4,-257,-28,-21,98,-5
285,-2,-256,-31,-20,98,-5
290,-6,-255,-33,-18,96,-4
295,-7,-253,-30,-15,96,-4
300,0,-255,-30,-12,97,-3
305,-1,-255,-32,-11,94,-3
310,-4,-253,-30,-10,93,-5
315,-3,-253,-34,-9,91,-7
320,-4,-253,-31,-9,90,-6
325,-3,-253,-32,-12,89,-8
330,-2,-254,-31,-16,89,-9
335,-6,-253,-33,-18,90,-8
340,-2,-254,-33,-20,90,-8
345,-1,-254,-31,-22,90,-7
350,-5,-251,-33,-23,90,-9
355,-1,-253,-29,-24,89,-8
360,-4,-254,-27,-23,89,-8
365,-1,-255,-31,-25,88,-8
370,-2,-255,-31,-25,86,-8
375,-6,-252,-32,-27,84,-9
380,-6,-254,-31,-29,82,-11
385,-4,-255,-30,-30,81,-11
390,-4,-253,-34,-31,79,-12
395,-7,-253,-31,-32,78,-12
400,-9,-253,-36,-31,79,-11
405,-6,-255,-31,-29,78,-10
410,-5,-252,-29,-28,78,-10
415,-2,-258,-32,-27,77,-9
420,-2,-255,-31,-25,74,-12
425,-7,-254,-30,-25,72,-11
430,-8,-254,-33,-26,71,-11
435,-2,-257,-35,-25,69,-10
440,-4,-254,-31,-27,67,-11
445,-4,-253,-33,-26,67,-12
450,-5,-256,-29,-27,67,-13
455,-5,-254,-35,-28,66,-11
460,-2,-255,-28,-29,65,-13
465,-3,-254,-32,-30,64,-13
470,-4,-254,-31,-31,65,-13
475,-1,-256,-31,-32,65,-12
480,-6,-253,-32,-34,65,-12
485,-3,-254,-33,-34,65,-13
490,-3,-253,-31,-36,64,-12
495,-3,-253,-34,-35,64,-11
500,-5,-255,-32,-36,64,-11
505,-7,-254,-31,-36,62,-12
510,-2,-253,-31,-35,60,-12
515,-4,-256,-26,-33,60,-12
520,-2,-254,-29,-31,58,-11
525,-3,-254,-33,-30,57,-11
530,-2,-256,-29,-27,55,-10
535,-2,-255,-32,-24,54,-11
540,-5,-254,-31,-23,55,-11
545,-2,-255,-29,-21,56,-10
550,-6,-255,-27,-19,57,-8
555,-1,-253,-33,-19,59,-8
560,-3,-255,-28,-18,60,-8
565,-2,-257,-29,-19,60,-9
570,-2,-253,-29,-19,61,-9
575,0,-256,-30,-20,62,-9
580,-3,-252,-27,-20,62,-9
585,-4,-256,-33,-21,63,-9
590,-5,-252,-34,-18,62,-11
595,-3,-253,-33,-15,61,-11
600,-2,-254,-29,-11,60,-12
605,-5,-255,-29,-10,59,-10
610,0,-257,-31,-11,58,-9
615,-2,-256,-30,-13,60,-8
620,-2,-253,-31,-18,60,-6
625,-5,-254,-34,-23,62,-6
630,-2,-256,-32,-30,61,-7
635,0,-254,-31,-35,63,-8
640,0,-255,-29,-38,64,-11
645,-3,-255,-28,-41,63,-12
650,-4,-254,-26,-39,64,-12
655,-4,-254,-31,-37,65,-13
660,-2,-257,-28,-31,67,-12
665,-1,-259,-29,-26,70,-10
670,0,-256,-35,-21,71,-6
675,-5,-254,-41,-14,74,-6
680,-1,-258,-31,-10,76,-6
685,-2,-258,-32,-10,78,-6
690,-3,-258,-31,-13,77,-6
695,0,-258,-33,-20,78,-7
700,-1,-254,-27,-27,77,-5
705,-3,-255,-34,-33,77,-4
710,-1,-253,-34,-35,76,-1
715,-1,-254,-28,-33,77,-2
720,1,-255,-30,-31,75,-2
725,0,-253,-32,-28,76,-3
730,0,-252,-27,-24,78,-5
735,-4,-253,-32,-21,79,-8
740,-3,-253,-30,-18,79,-9
745,0,-256,-34,-14,79,-10
750,0,-255,-31,-11,77,-11
755,-5,-255,-35,-10,78,-12
760,-2,-257,-29,-10,80,-12
765,-4,-257,-30,-9,83,-12
770,-3,-256,-24,-8,85,-11
775,0,-256,-34,-7,89,-9
780,-3,-256,-25,-6,91,-6
785,-1,-261,-26,-6,90,-3
790,0,-256,-29,-7,90,-3
795,-3,-254,-28,-7,90,-2
800,-1,-256,-31,-4,89,-1
805,0,-256,-26,-1,84,-1
810,-1,-255,-30,1,83,0
815,0,-256,-30,4,81,0
820,-1,-255,-31,5,79,-1
825,-3,-252,-32,5,78,-1
830,-1,-255,-31,7,77,-2
835,-2,-256,-28,7,76,-3
840,-3,-254,-33,8,76,-3
845,-3,-256,-33,7,77,-4
850,-1,-253,-30,5,78,-5
855,-1,-253,-30,6,79,-4
860,-3,-255,-30,4,81,-4
865,0,-258,-28,3,83,-5
870,-3,-254,-29,2,85,-5
875,-3,-257,-30,1,86,-6
880,-2,-253,-31,-1,85,-4
885,-1,-255,-28,-4,85,-4
890,-3,-256,-28,-3,84,-3
895,-4,-257,-30,-1,82,-1
900,-5,-256,-28,1,82,0
905,-3,-256,-29,3,81,-1
910,-2,-256,-30,5,80,-2
915,-2,-255,-27,6,78,-1
920,-4,-256,-27,7,76,-2
925,0,-253,-33,6,76,-3
930,-2,-255,-30,5,76,-2
935,-1,-255,-30,4,76,-1
940,-3,-254,-31,4,76,-2
945,-3,-252,-32,2,75,-1
950,-3,-254,-30,1,77,-3
955,0,-254,-31,-1,76,-2
960,0,-254,-26,-1,75,-4
965,-2,-255,-27,-2,75,-3
970,-4,-254,-30,-2,76,-3
975,-3,-253,-29,-1,75,-5
980,-1,-255,-32,1,75,-4
985,-1,-257,-29,3,73,-5
990,-4,-253,-26,5,73,-5
995,-6,-255,-31,7,73,-6
1000,-4,-257,-26,8,74,-6
1005,0,-256,-28,8,73,-4
1010,0,-257,-30,8,72,-3
1015,-1,-257,-32,9,71,-4
1020,-4,-252,-28,9,72,-2
1025,-1,-256,-29,9,71,-1
1030,-1,-259,-27,9,71,-3
1035,-7,-253,-29,10,71,-3
1040,-1,-255,-32,11,70,-4
1045,-1,-255,-29,11,70,-5
1050,-3,-254,-34,11,68,-7
1055,-4,-254,-29,11,66,-6
1060,-1,-255,-28,9,66,-7
1065,-3,-253,-29,11,67,-7
1070,-4,-253,-30,11,68,-6
1075,-4,-253,-31,10,67,-6
1080,-1,-254,-33,10,69,-6
1085,-3,-254,-30,9,68,-6
